model,model_label,data_role,phase,CL_alpha,CD_alpha,CL,CD,CT
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.3828125,5.338956720756429,-2.3637427432914206,1.3818236803098645,-0.6117816396866983,0.6117816396866983
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.390625,5.163660274862356,-2.174748155227528,1.3364536215736948,-0.5628662408744574,0.5628662408744574
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.3984375,4.964218033166269,-1.979290825992276,1.2848341710248072,-0.5122781615635004,0.5122781615635004
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.40625,4.742342569035701,-1.7803407878365893,1.227408575266855,-0.4607861026649355,0.4607861026649355
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.4140625,4.500132466009594,-1.5809195398762943,1.164719987687455,-0.40917208569469893,0.40917208569469893
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.421875,4.240038912276935,-1.3840227960412048,1.097402822473047,-0.35821145847150543,0.35821145847150543
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.4296875,3.9648181297091556,-1.192541886937832,1.026170442336486,-0.3086525524220079,0.3086525524220079
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.4375,3.677469989317952,-1.0091869489166412,0.9517992710284494,-0.26119680244853144,0.26119680244853144
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.4453125,3.3811639159935774,-0.8364153209150428,0.8751096160725573,-0.21648021466834982,0.21648021466834982
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.453125,3.079154043366237,-0.6763687063966698,0.7969437092276153,-0.1750571027268133,0.1750571027268133
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.4609375,2.7746865052319043,-0.5308225786770767,0.7181417117429719,-0.1373869929320587,0.1373869929320587
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.46875,2.470902672121178,-0.4011509474408522,0.6395166701396702,-0.10382550515861286,0.10382550515861286
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.4765625,2.170742952775087,-0.28830891257580993,0.5618296182002743,-0.07461983744741726,0.07461983744741726
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.484375,1.8768563440440111,-0.19283439683211887,0.4857661667600791,-0.049909214451009556,0.049909214451009556
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.4921875,1.5915210840251903,-0.11486911880918037,0.41191596722792845,-0.02973031564196007,0.02973031564196007
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5,1.3165814234198314,-0.054197361031701106,0.34075634680923833,-0.01402730922930145,0.01402730922930145
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5078125,1.0534046233763952,-0.010299587297477913,0.2726411787288591,-0.002665729349283286,0.002665729349283286
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.515625,0.802860856104707,0.017583312632036517,0.20779568012721258,0.004550896185162782,-0.004550896185162782
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5234375,0.565326873720536,0.03038021800988488,0.14631736162714246,0.007862979015324808,-0.007862979015324808
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.53125,0.3407123557331133,0.029119749414569792,0.08818284656547475,0.007536745737103641,-0.007536745737103641
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5390625,0.12850602092684427,0.01486501099094699,0.03325980562621038,0.003847347950115376,-0.003847347950115376
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.546875,-0.0721628469416049,-0.011342792223625612,-0.018677119137305537,-0.0029357306521150786,0.0029357306521150786
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5546875,-0.2624526763482868,-0.048529017157239326,-0.06792775107706452,-0.012560233880400527,0.012560233880400527
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5625,-0.44373312735630543,-0.09581709194749453,-0.1148465843027142,-0.024799288242350965,0.024799288242350965
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5703125,-0.6175089146163111,-0.15244677699542827,-0.15982306762328766,-0.03945612925091367,0.03945612925091367
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.578125,-0.78534815504543,-0.21778017610890174,-0.2032630595618846,-0.05636565722276475,0.05636565722276475
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.5859375,-0.948818347913786,-0.29129724390072703,-0.2455722587827974,-0.07539327450738226,0.07539327450738226
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.59375,-1.1094319052053727,-0.3725829210496318,-0.28714210631152487,-0.09643155584757358,0.09643155584757358
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6015625,-1.268602047506125,-0.4613081002931195,-0.3283383705506379,-0.11939532201592307,0.11939532201592307
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.609375,-1.427608973214419,-0.5572064697521593,-0.36949239122714606,-0.14421564642620047,0.14421564642620047
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6171875,-1.5875755463747256,-0.6600489935501992,-0.4108947869408191,-0.17083325023154242,0.17083325023154242
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.625,-1.7494513297990604,-0.7696174578473111,-0.4527913226319279,-0.19919165553427057,0.19919165553427057
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6328125,-1.9140035827129933,-0.8856781952405351,-0.4953805796005805,-0.22923038476027924,0.22923038476027924
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.640625,-2.0818137971229884,-1.0079568374491878,-0.5388130590526247,-0.26087842617315554,0.26087842617315554
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6484375,-2.2532784149648997,-1.1361147486779952,-0.5831913677113368,-0.29404813437972904,0.29404813437972904
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.65625,-2.428612505568041,-1.2697276575004537,-0.6285711696151607,-0.32862969985452795,0.32862969985452795
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6640625,-2.6078553578093184,-1.4082669223298758,-0.6749626334737003,-0.3644863000868842,0.3644863000868842
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.671875,-2.7908771309448013,-1.5510838195532215,-0.7223321540295962,-0.4014500330507354,0.4014500330507354
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6796875,-2.9773858995560514,-1.6973972196531684,-0.770604175424807,-0.4393187275503067,0.4393187275503067
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6875,-3.166934613008736,-1.8462850018471373,-0.8196629924410421,-0.4778537211651818,0.4778537211651818
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.6953125,-3.35892766551809,-1.9966795419481442,-0.8693544509578313,-0.5167786924227572,0.5167786924227572
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.703125,-3.5526269366400647,-2.1473675830537955,-0.919487511346675,-0.5557796273300912,0.5557796273300912
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.7109375,-3.7471573133934006,-2.2969947590230526,-0.969835677701407,-0.5945059901358413,0.5945059901358413
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.71875,-3.941511842596805,-2.444074982589396,-1.020138331361182,-0.6325731531527475,0.6325731531527475
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.7265625,-4.134556784013168,-2.5870048314225,-1.0701020387604372,-0.6695661201443791,0.6695661201443791
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.734375,-4.325036938965239,-2.72408296564055,-1.1194019305761123,-0.7050445519471299,0.7050445519471299
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.7421875,-4.511581713005358,-2.853534490143154,-1.1676832708620417,-0.7385490719059594,0.7385490719059594
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.75,-4.69271243109472,-2.9735400362138797,-1.2145633503566642,-0.7696087927469913,0.7696087927469913
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.7578125,-4.866851457074909,-3.082269182760833,-1.2596338467759396,-0.7977499666310858,0.7977499666310858
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.765625,-5.032333672151604,-3.177917672393445,-1.3024637956635399,-0.8225056173832967,0.8225056173832967
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.7734375,-5.187420837590568,-3.2587477072071684,-1.3426033077301092,-0.8434259698093882,0.8434259698093882
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.78125,-5.33031930230842,-3.3231304399814903,-1.379588151915,-0.8600894472271289,0.8600894472271289
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.7890625,-5.459201415987269,-3.369589616089433,-1.412945297508154,-0.8721139668236365,0.8721139668236365
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.796875,-5.572230873356965,-3.3968451778377466,-1.4421994737330348,-0.8791682252890678,0.8791682252890678
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8046875,-5.667592046989274,-3.4038555241264,-1.4668807616324047,-0.8809826364213351,0.8809826364213351
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8125,-5.743523168811032,-3.38985703259402,-1.4865331820758754,-0.8773595602100488,0.8773595602100488
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8203125,-5.798353000032781,-3.354399406088782,-1.500724186635821,-0.8681824511763613,0.8681824511763613
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.828125,-5.830540393015986,-3.297375406906367,-1.5090548969520734,-0.8534235541600417,0.8534235541600417
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8359375,-5.838715905990587,-3.2190435958378445,-1.511170875413383,-0.8331497896181356,0.8331497896181356
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.84375,-5.821724393450647,-3.1200428022446545,-1.506773148362948,-0.8075264987559544,0.8075264987559544
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8515625,-5.778667272410941,-3.0013972172806858,-1.495629145410588,-0.77681876174995,0.77681876174995
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.859375,-5.708942970246379,-2.864511224857429,-1.4775831681039162,-0.7413900599030518,0.7413900599030518
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8671875,-5.612283904689073,-2.711153361147461,-1.4525659610558723,-0.7016981240586755,0.7016981240586755
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.875,-5.488788242504253,-2.543429119325715,-1.4206029316948938,-0.6582878959498268,0.6582878959498268
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8828125,-5.338944640052216,-2.3637426858528925,-1.381820553593536,-0.6117816248205133,0.6117816248205133
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.890625,-5.163648196623307,-2.1747481014604007,-1.3364504954953977,-0.5628662269585007,0.5628662269585007
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.8984375,-4.96420595722764,-1.97929077578078,-1.2848310455419027,-0.512278148567809,0.512278148567809
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.90625,-4.742330495243142,-1.7803407410633527,-1.2274054503393943,-0.46078609055913106,0.46078609055913106
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.9140625,-4.5001203942286185,-1.5809194964259612,-1.1647168632806302,-0.4091720744489252,0.4091720744489252
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.921875,-4.240026842367733,-1.384022755794688,-1.0973996985506729,-0.35821144805494043,0.35821144805494043
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.9296875,-3.9648060615439147,-1.1925418497781402,-1.026167318865482,-0.308652542804372,0.308652542804372
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.9375,-3.6774579227827418,-1.0091869147301455,-0.9517961479793287,-0.2611967936004153,0.2611967936004153
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.9453125,-3.381151850968258,-0.8364152895879874,-0.8751064934142251,-0.21648020656031125,0.21648020656031125
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.953125,-3.079141979743777,-0.6763686778201844,-0.7969405869323697,-0.17505709533067462,0.17505709533067462
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.9609375,-2.7746744429160737,-0.5308225527466678,-0.7181385897859068,-0.137386986220775,0.137386986220775
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.96875,-2.470890611010811,-0.40115092405510644,-0.6395135484946022,-0.10382549910593647,0.10382549910593647
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.9765625,-2.1707308927875983,-0.28830889163921264,-0.5618264968458285,-0.07461983202862714,0.07461983202862714
fluxv_periodic_v2,"FluxV augmented v2 (ULLT-state, exploratory)",exploratory_local_model,0.984375,-1.876844285097639,-0.19283437825317032,-0.48576304567509415,-0.04990920964242383,0.04990920964242383
