twist_amplitude_peak_to_peak_deg,phase,old_lift_n,old_net_thrust_n,polar_lift_n,polar_net_thrust_n
22.5,0.5234375,10.424844283586499,-0.6821142796356746,10.424844283586499,-0.6821142796356746
22.5,0.53125,10.471079995497913,-0.8195162058499796,10.471079995497913,-0.8195162058499796
22.5,0.5390625,10.51731570740933,-0.9569181320642847,10.51731570740933,-0.9569181320642847
22.5,0.546875,10.548944516728831,-1.082779194210427,10.548944516728831,-1.082779194210427
22.5,0.5546875,10.573269874752375,-1.2028698243224882,10.573269874752375,-1.2028698243224882
22.5,0.5625,10.597595232775921,-1.3229604544345497,10.597595232775921,-1.3229604544345497
22.5,0.5703125,10.621920590799467,-1.443051084546611,10.621920590799467,-1.443051084546611
22.5,0.578125,10.646245948823013,-1.5631417146586724,10.646245948823013,-1.5631417146586724
22.5,0.5859375,10.654484875406256,-1.6685287332877814,10.654484875406256,-1.6685287332877814
22.5,0.59375,10.630550939108893,-1.7445085289509874,10.630550939108893,-1.7445085289509874
22.5,0.6015625,10.606617002811532,-1.8204883246141934,10.606617002811532,-1.8204883246141934
22.5,0.609375,10.582683066514171,-1.8964681202773992,10.582683066514171,-1.8964681202773992
22.5,0.6171875,10.558749130216809,-1.9724479159406052,10.558749130216809,-1.9724479159406052
22.5,0.625,10.534815193919448,-2.048427711603811,10.534815193919448,-2.048427711603811
22.5,0.6328125,10.416195942064816,-2.048304486345537,10.416195942064816,-2.048304486345537
22.5,0.640625,10.297576690210184,-2.0481812610872625,10.297576690210184,-2.0481812610872625
22.5,0.6484375,10.178957438355551,-2.0480580358289884,10.178957438355551,-2.0480580358289884
22.5,0.65625,10.060338186500921,-2.047934810570714,10.060338186500921,-2.047934810570714
22.5,0.6640625,9.941718934646289,-2.0478115853124397,9.941718934646289,-2.0478115853124397
22.5,0.671875,9.745273421218656,-2.0003554401503107,9.745273421218656,-2.0003554401503107
22.5,0.6796875,9.509914777004523,-1.9292328350362566,9.509914777004523,-1.9292328350362566
22.5,0.6875,9.274556132790392,-1.8581102299222025,9.274556132790392,-1.8581102299222025
22.5,0.6953125,9.039197488576262,-1.7869876248081484,9.039197488576262,-1.7869876248081484
22.5,0.703125,8.803838844362131,-1.7158650196940943,8.803838844362131,-1.7158650196940943
22.5,0.7109375,8.547099418176723,-1.6349575078596403,8.547099418176723,-1.6349575078596403
22.5,0.71875,8.24759842804876,-1.534480182584387,8.24759842804876,-1.534480182584387
22.5,0.7265625,7.9480974379208,-1.434002857309134,7.9480974379208,-1.434002857309134
22.5,0.734375,7.648596447792839,-1.3335255320338808,7.648596447792839,-1.3335255320338808
22.5,0.7421875,7.349095457664877,-1.2330482067586275,7.349095457664877,-1.2330482067586275
22.5,0.75,7.049594467536916,-1.1325708814833744,7.049594467536916,-1.1325708814833744
22.5,0.7578125,6.740705681735597,-1.0725833984051603,6.740705681735597,-1.0725833984051603
22.5,0.765625,6.431816895934279,-1.0125959153269461,6.431816895934279,-1.0125959153269461
22.5,0.7734375,6.1229281101329605,-0.9526084322487322,6.1229281101329605,-0.9526084322487322
22.5,0.78125,5.814039324331642,-0.8926209491705182,5.814039324331642,-0.8926209491705182
22.5,0.7890625,5.505150538530324,-0.832633466092304,5.505150538530324,-0.832633466092304
22.5,0.796875,5.224148243197686,-0.7805264393820859,5.224148243197686,-0.7805264393820859
