model,theta_max_deg,phase_offset_deg,phase,CT,persistence,ldvm_delta_CT,owned_old_CT,owned_polar_CT,target_old_CT,target_polar_CT,profile_reference_delta_CT,polar_reference_delta_CT
v5c0_corrected_v4b_075c,15.0,45.0,0.3828125,0.04830398932987521,0.0012834592284265913,0.06555077280180617,-0.017256915175710562,0.012739586982311483,-0.017201151015163223,0.01279535114285882,5.5764160547339126e-05,-1.734723475976807e-18
v4b_legacy_025c,15.0,45.0,0.390625,0.005901014572340553,0.0021875062001930554,0.061529740221707055,-0.0555681322529491,-0.021738151882005573,-0.05544251913498091,-0.021612538764037383,0.00012561311796818742,3.469446951953614e-18
v5c0_corrected_v4b_075c,15.0,45.0,0.390625,0.00602662769030874,0.0021875062001930554,0.061529740221707055,-0.0555681322529491,-0.021738151882005573,-0.05544251913498091,-0.021612538764037383,0.00012561311796818742,3.469446951953614e-18
v4b_legacy_025c,15.0,45.0,0.3984375,-0.03426952653804929,0.0030885233250268485,0.05700146660336937,-0.09121028166958063,-0.053865934488320596,-0.09100082063366563,-0.0536564734524056,0.0002094610359150012,-6.938893903907228e-18
v5c0_corrected_v4b_075c,15.0,45.0,0.3984375,-0.03406006550213428,0.0030885233250268485,0.05700146660336937,-0.09121028166958063,-0.053865934488320596,-0.09100082063366563,-0.0536564734524056,0.0002094610359150012,-6.938893903907228e-18
v4b_legacy_025c,15.0,45.0,0.40625,-0.08496316914891461,0.003984469986268187,0.03889773325272093,-0.12386732364838925,-0.08335802178658515,-0.12356016564339933,-0.08305086378159524,0.0003071580049899131,0.0
v5c0_corrected_v4b_075c,15.0,45.0,0.40625,-0.0846560111439247,0.003984469986268187,0.03889773325272093,-0.12386732364838925,-0.08335802178658515,-0.12356016564339933,-0.08305086378159524,0.0003071580049899131,0.0
v4b_legacy_025c,15.0,45.0,0.4140625,-0.12709874459953294,0.00487329163305605,0.02606735064503605,-0.15325006285088708,-0.10995254979395427,-0.15283159746861724,-0.10953408441168443,0.00041846538226983365,1.3877787807814457e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.4140625,-0.1266802792172631,0.00487329163305605,0.02606735064503605,-0.15325006285088708,-0.10995254979395427,-0.15283159746861724,-0.10953408441168443,0.00041846538226983365,1.3877787807814457e-17
v4b_legacy_025c,15.0,45.0,0.421875,-0.1806475739700339,0.005752922742924084,-0.0018228190352023014,-0.17909806245894216,-0.13341328642923114,-0.17855503436805048,-0.13287025833833943,0.000543028090891684,2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.421875,-0.1801045458791422,0.005752922742924084,-0.0018228190352023014,-0.17909806245894216,-0.13341328642923114,-0.17855503436805048,-0.13287025833833943,0.000543028090891684,2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.4296875,-0.2137993417252284,0.006621290481982855,-0.0130196618218317,-0.20118139240884572,-0.1535312336659272,-0.2005010469830126,-0.15285088824009407,0.0006803454258331176,0.0
v5c0_corrected_v4b_075c,15.0,45.0,0.4296875,-0.21311899629939532,0.006621290481982855,-0.0130196618218317,-0.20118139240884572,-0.1535312336659272,-0.2005010469830126,-0.15285088824009407,0.0006803454258331176,0.0
v4b_legacy_025c,15.0,45.0,0.4375,-0.23274345928856727,0.007476316752932478,-0.01391292006140403,-0.21930221300238154,-0.17012607587084805,-0.21847247072281525,-0.16929633359128174,0.0008297422795662812,2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.4375,-0.231913717009001,0.007476316752932478,-0.01391292006140403,-0.21930221300238154,-0.17012607587084805,-0.21847247072281525,-0.16929633359128174,0.0008297422795662812,2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.4453125,-0.2386423061393172,0.008315899810992154,-0.005812311448126581,-0.23329619260682208,-0.18304747323116954,-0.23230584963175513,-0.18205713025610262,0.000990342975066949,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.4453125,-0.23765196316425025,0.008315899810992154,-0.005812311448126581,-0.23329619260682208,-0.18304747323116954,-0.23230584963175513,-0.18205713025610262,0.000990342975066949,-2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.453125,-0.2469578652430989,0.009137922610623319,-0.00442934520633284,-0.2430337274588967,-0.19217617172963825,-0.24187267743638186,-0.1910151217071234,0.001161050022514848,0.0
v5c0_corrected_v4b_075c,15.0,45.0,0.453125,-0.24579681522058408,0.009137922610623319,-0.00442934520633284,-0.2430337274588967,-0.19217617172963825,-0.24187267743638186,-0.1910151217071234,0.001161050022514848,0.0
v4b_legacy_025c,15.0,45.0,0.4609375,-0.24481646674522806,0.009940268847460309,0.003128571936440682,-0.24842085399384708,-0.19742483304973588,-0.24708032393818063,-0.1960843029940694,0.0013405300556664501,2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.4609375,-0.2434759366895616,0.009940268847460309,0.003128571936440682,-0.24842085399384708,-0.19742483304973588,-0.24708032393818063,-0.1960843029940694,0.0013405300556664501,2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.46875,-0.24127580948435495,0.010720831887902207,0.007663355807706973,-0.24940013906783065,-0.19873883491164762,-0.24787293014093748,-0.19721162598475447,0.0015272089268931754,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.46875,-0.2397486005574618,0.010720831887902207,0.007663355807706973,-0.24940013906783065,-0.19873883491164762,-0.24787293014093748,-0.19721162598475447,0.0015272089268931754,-2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.4765625,-0.2404589764044653,0.011477524626696517,0.004977645117736778,-0.24595169696819422,-0.196097176152533,-0.24423241952351113,-0.19437789870784988,0.0017192774446830872,2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.4765625,-0.23873969895978225,0.011477524626696517,0.004977645117736778,-0.24595169696819422,-0.196097176152533,-0.24423241952351113,-0.19437789870784988,0.0017192774446830872,2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.484375,-0.20941548905244126,0.012208290141965582,0.028432356991731213,-0.23809382383305222,-0.18951304425147616,-0.2361791152791344,-0.18759833569755832,0.0019147085539178155,2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.484375,-0.20750078049852344,0.012208290141965582,0.028432356991731213,-0.23809382383305222,-0.18951304425147616,-0.2361791152791344,-0.18759833569755832,0.0019147085539178155,2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.4921875,-0.1885557750808754,0.012911112978009764,0.03720297658591118,-0.22588329533254153,-0.17903408096936985,-0.2237720093836177,-0.17692279502044603,0.0021112859489238467,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,15.0,45.0,0.4921875,-0.18644448913195155,0.012911112978009764,0.03720297658591118,-0.22588329533254153,-0.17903408096936985,-0.2237720093836177,-0.17692279502044603,0.0021112859489238467,-2.7755575615628914e-17
v4b_legacy_025c,15.0,45.0,0.5,-0.15682012877424004,0.01358403085207501,0.05283454313128726,-0.20941540134270814,-0.17419496446785881,-0.2071087580844772,-0.16243576466857426,0.0023066432582309337,0.00945255654105362
v5c0_corrected_v4b_075c,15.0,45.0,0.5,-0.15438508169632445,0.01358403085207501,0.05283454313128726,-0.20941540134270814,-0.17419496446785881,-0.2071087580844772,-0.16243576466857426,0.0023066432582309337,0.00945255654105362
v4b_legacy_025c,15.0,45.0,0.5078125,-0.14319495667847598,0.014225146554729375,0.046500452456973713,-0.18882358776153085,-0.20361047393158888,-0.18632527561577414,-0.1442559877469975,0.002498312145756715,0.05685617403883467
v5c0_corrected_v4b_075c,15.0,45.0,0.5078125,-0.13988785712447566,0.014225146554729375,0.046500452456973713,-0.18882358776153085,-0.20361047393158888,-0.18632527561577414,-0.1442559877469975,0.002498312145756715,0.05685617403883467
v4b_legacy_025c,15.0,45.0,0.515625,-0.1211302917370655,0.014832639796737743,0.04507129859432412,-0.1642774780601001,-0.24892767864980744,-0.16159370103189608,-0.12253466038867637,0.0026837770282040208,0.12370924123292706
v5c0_corrected_v4b_075c,15.0,45.0,0.515625,-0.11661158009412574,0.014832639796737743,0.04507129859432412,-0.1642774780601001,-0.24892767864980744,-0.16159370103189608,-0.12253466038867637,0.0026837770282040208,0.12370924123292706
v4b_legacy_025c,15.0,45.0,0.5234375,-0.09906582025817989,0.01540477874981777,0.03962016035670353,-0.13598125557790097,-0.271938108101985,-0.1331207218942018,-0.09745391544139075,0.002860533683699179,0.17162365897689505
v5c0_corrected_v4b_075c,15.0,45.0,0.5234375,-0.09356146207970746,0.01540477874981777,0.03962016035670353,-0.13598125557790097,-0.271938108101985,-0.1331207218942018,-0.09745391544139075,0.002860533683699179,0.17162365897689505
v4b_legacy_025c,15.0,45.0,0.53125,-0.0734773821992622,0.01593993103495092,0.033921739767773414,-0.10417904454064321,-0.2722705643868452,-0.10115289568128599,-0.07028746510227618,0.0030261488593572167,0.19895695042521183
v5c0_corrected_v4b_075c,15.0,45.0,0.53125,-0.06727987327120297,0.01593993103495092,0.033921739767773414,-0.10417904454064321,-0.2722705643868452,-0.10115289568128599,-0.07028746510227618,0.0030261488593572167,0.19895695042521183
v4b_legacy_025c,15.0,45.0,0.5390625,-0.04447764031458189,0.01643657392957098,0.02846938454328638,-0.06915116855184204,-0.2716214142679445,-0.06597285047730188,-0.05801518356284413,0.003178318074540165,0.2104279126305602
v5c0_corrected_v4b_075c,15.0,45.0,0.5390625,-0.03784060829724422,0.01643657392957098,0.02846938454328638,-0.06915116855184204,-0.2716214142679445,-0.06597285047730188,-0.05801518356284413,0.003178318074540165,0.2104279126305602
v4b_legacy_025c,15.0,45.0,0.546875,-0.007440353702179165,0.01689330359258866,0.02828297837949507,-0.031211258439161855,-0.2700207180652144,-0.027896339313082302,-0.06183089596657233,0.0033149191260795526,0.2048749029725625
v5c0_corrected_v4b_075c,15.0,45.0,0.546875,-0.0006644206416819693,0.01689330359258866,0.02828297837949507,-0.031211258439161855,-0.2700207180652144,-0.027896339313082302,-0.06183089596657233,0.0033149191260795526,0.2048749029725625
v4b_legacy_025c,15.0,45.0,0.5546875,0.023383162753497617,0.017308843141713253,0.019210027658198913,0.009295994988871093,-0.26746175819361556,0.012730054259584223,-0.07248201426831508,0.0034340592707131305,0.19154568465458735
v5c0_corrected_v4b_075c,15.0,45.0,0.5546875,0.03013265623436907,0.017308843141713253,0.019210027658198913,0.009295994988871093,-0.26746175819361556,0.012730054259584223,-0.07248201426831508,0.0034340592707131305,0.19154568465458735
v4b_legacy_025c,15.0,45.0,0.5625,0.05920983865790325,0.017682049458291188,0.013028613147395715,0.05199736203551929,-0.26390289353962626,0.05553147665148891,-0.07818813653529513,0.0035341146159696205,0.1821806423883615
v5c0_corrected_v4b_075c,15.0,45.0,0.5625,0.06596528040292714,0.017682049458291188,0.013028613147395715,0.05199736203551929,-0.26390289353962626,0.05553147665148891,-0.07818813653529513,0.0035341146159696205,0.1821806423883615
v4b_legacy_025c,15.0,45.0,0.5703125,0.09823168622133291,0.018011918638104,0.008295221097900481,0.09649390846329257,-0.2592722162405779,0.10010766928655401,-0.06662728341142561,0.0036137608232614388,0.18903117200589087
v5c0_corrected_v4b_075c,15.0,45.0,0.5703125,0.10525026113482991,0.018011918638104,0.008295221097900481,0.09649390846329257,-0.2592722162405779,0.10010766928655401,-0.06662728341142561,0.0036137608232614388,0.18903117200589087
v4b_legacy_025c,15.0,45.0,0.578125,0.13785877976155947,0.018297590049571558,0.0027884347083282843,0.1423642618226655,-0.25347448604735484,0.14603625658077846,-0.04475677354727489,0.0036719947581129453,0.205045717741967
v5c0_corrected_v4b_075c,15.0,45.0,0.578125,0.1452826170043351,0.018297590049571558,0.0027884347083282843,0.1423642618226655,-0.25347448604735484,0.14603625658077846,-0.04475677354727489,0.0036719947581129453,0.205045717741967
v4b_legacy_025c,15.0,45.0,0.5859375,0.16859670652373168,0.01853834900125918,-0.012732868204758137,0.18916824161059867,-0.24639984679507534,0.19287638878338947,-0.022167038726298476,0.0037081471727908044,0.22052466089598607
v5c0_corrected_v4b_075c,15.0,45.0,0.5859375,0.1763930168235966,0.01853834900125918,-0.012732868204758137,0.18916824161059867,-0.24639984679507534,0.19287638878338947,-0.022167038726298476,0.0037081471727908044,0.22052466089598607
v4b_legacy_025c,15.0,45.0,0.59375,0.1967535553465201,0.018733628056671954,-0.0313986166118846,0.23645090568383842,-0.2379336451170287,0.24017279254030624,0.000992449611744981,0.003721886856467821,0.23520420787230586
v5c0_corrected_v4b_075c,15.0,45.0,0.59375,0.2048816703506318,0.018733628056671954,-0.0313986166118846,0.23645090568383842,-0.2379336451170287,0.24017279254030624,0.000992449611744981,0.003721886856467821,0.23520420787230586
v4b_legacy_025c,15.0,45.0,0.6015625,0.225510953896577,0.018883007064811348,-0.04950817607607001,0.28374695994781046,-0.2279667295407848,0.28746017688279923,0.024576031220333024,0.0037132169349887723,0.24882954382612904
v5c0_corrected_v4b_075c,15.0,45.0,0.6015625,0.23392282086556831,0.018883007064811348,-0.04950817607607001,0.28374695994781046,-0.2279667295407848,0.28746017688279923,0.024576031220333024,0.0037132169349887723,0.24882954382612904
v4b_legacy_025c,15.0,45.0,0.609375,0.2560214865470522,0.01898621199922797,-0.06542081908843168,0.3305855011534833,-0.2164056026431963,0.3342679653100114,0.04843901736612456,0.00368246415652812,0.26116215585279273
v5c0_corrected_v4b_075c,15.0,45.0,0.609375,0.2646624307607769,0.01898621199922797,-0.06542081908843168,0.3305855011534833,-0.2164056026431963,0.3342679653100114,0.04843901736612456,0.00368246415652812,0.26116215585279273
v4b_legacy_025c,15.0,45.0,0.6171875,0.2881951713562569,0.01904311271621557,-0.07876090711318384,0.3764950783576697,-0.20318183079683513,0.3801253404359916,0.07243474567155064,0.0036302620783218997,0.2719863143900639
v5c0_corrected_v4b_075c,15.0,45.0,0.6171875,0.29700489947677683,0.01904311271621557,-0.07876090711318384,0.3764950783576697,-0.20318183079683513,0.3801253404359916,0.07243474567155064,0.0036302620783218997,0.2719863143900639
v4b_legacy_025c,15.0,45.0,0.625,0.3213526262754022,0.019053719754657254,-0.08975769996669587,0.4210089534739909,-0.18826028331340378,0.424566482567132,0.09641177884039348,0.003557529093141054,0.2811145330606562
v5c0_corrected_v4b_075c,15.0,45.0,0.625,0.3302664329004423,0.019053719754657254,-0.08975769996669587,0.4210089534739909,-0.18826028331340378,0.424566482567132,0.09641177884039348,0.003557529093141054,0.2811145330606562
v4b_legacy_025c,15.0,45.0,0.6328125,0.3548497049302586,0.019018180306458406,-0.09861373146271514,0.46367054291148274,-0.1716457728170241,0.4671359851325288,0.12021156572863768,0.0034654422210460556,0.2883918963246157
v5c0_corrected_v4b_075c,15.0,45.0,0.6328125,0.36379983623452766,0.019018180306458406,-0.09861373146271514,0.46367054291148274,-0.1716457728170241,0.4671359851325288,0.12021156572863768,0.0034654422210460556,0.2883918963246157
v4b_legacy_025c,15.0,45.0,0.640625,0.3879105055426027,0.018936773488264908,-0.10568009414413738,0.5040389016622402,-0.1533878763599551,0.5073943092199574,0.14366673654555048,0.003355407557717238,0.2936992053477884
v5c0_corrected_v4b_075c,15.0,45.0,0.640625,0.39682762842567443,0.018936773488264908,-0.10568009414413738,0.5040389016622402,-0.1533878763599551,0.5073943092199574,0.14366673654555048,0.003355407557717238,0.2936992053477884
v4b_legacy_025c,15.0,45.0,0.6484375,0.4175988061294123,0.018809905043132673,-0.11352894472160023,0.5416941960958138,-0.13358374313541244,0.5449232243223798,0.1666002290659225,0.003229028226566011,0.29695494397476896
v5c0_corrected_v4b_075c,15.0,45.0,0.6484375,0.4264135286542325,0.018809905043132673,-0.11352894472160023,0.5416941960958138,-0.13358374313541244,0.5449232243223798,0.1666002290659225,0.003229028226566011,0.29695494397476896
v4b_legacy_025c,15.0,45.0,0.65625,0.4476394259020844,0.01863810159584443,-0.11796767469615276,0.5762430119732808,-0.11237888522238942,0.579331082608364,0.1888252938077179,0.0030880706350832066,0.2981161083950241
v5c0_corrected_v4b_075c,15.0,45.0,0.65625,0.4562838148527918,0.01863810159584443,-0.11796767469615276,0.5762430119732808,-0.11237888522238942,0.579331082608364,0.1888252938077179,0.0030880706350832066,0.2981161083950241
v4b_legacy_025c,15.0,45.0,0.6640625,0.4742739533391445,0.018422004578460306,-0.1224599503868733,0.6073234143338375,-0.08996597780669598,0.6102578441238518,0.21014642851982424,0.002934429790014237,0.29717797653650596
v5c0_corrected_v4b_075c,15.0,45.0,0.6640625,0.4826829971735318,0.018422004578460306,-0.1224599503868733,0.6073234143338375,-0.08996597780669598,0.6102578441238518,0.21014642851982424,0.002934429790014237,0.29717797653650596
v4b_legacy_025c,15.0,45.0,0.671875,0.4958913847949058,0.0181623639341428,-0.12831349811171122,0.6346097009204101,-0.06658175798546061,0.6373797953023472,0.2303612537207434,0.002770094381937094,0.2941729173242669
v5c0_corrected_v4b_075c,15.0,45.0,0.671875,0.5040043547608547,0.0181623639341428,-0.12831349811171122,0.6346097009204101,-0.06658175798546061,0.6373797953023472,0.2303612537207434,0.002770094381937094,0.2941729173242669
v4b_legacy_025c,15.0,45.0,0.6796875,0.5190820009828114,0.017860031697901443,-0.1285222864079362,0.6578165940313387,-0.04250236179634197,0.6604137063381831,0.24926310725559164,0.0025971123068443402,0.2891683567450893
v5c0_corrected_v4b_075c,15.0,45.0,0.6796875,0.5268436693071532,0.017860031697901443,-0.1285222864079362,0.6578165940313387,-0.04250236179634197,0.6604137063381831,0.24926310725559164,0.0025971123068443402,0.2891683567450893
v4b_legacy_025c,15.0,45.0,0.6875,0.5286765734667792,0.01751595554312844,-0.1382794689512315,0.6767029829777529,-0.018037167535666827,0.679120540226472,0.2666444178962655,0.00241755724871906,0.2822640281832132
v5c0_corrected_v4b_075c,15.0,45.0,0.6875,0.5360382548845798,0.01751595554312844,-0.1382794689512315,0.6767029829777529,-0.018037167535666827,0.679120540226472,0.2666444178962655,0.00241755724871906,0.2822640281832132
