Time,Z_tip
0.1185,-0.000361432996255915
0.12,-0.000374810491717446
0.1215,-0.000388608528673329
0.123,-0.000402909013594553
0.1245,-0.000417784778953184
0.126,-0.000433288457109572
0.1275,-0.000449446095074401
0.129,-0.000466256319193443
0.1305,-0.000483694660117574
0.132,-0.000501721591578316
0.1335,-0.000520292145848239
0.135,-0.000539364782952613
0.1365,-0.000558907532146163
0.138,-0.000578898272800831
0.1395,-0.000599322909237717
0.141,-0.000620172265844559
0.1425,-0.000641435242814645
0.144,-0.000663091999767733
0.1455,-0.00068510899149225
0.147,-0.000707437125770277
0.1485,-0.000730013487025326
0.15,-0.00075276615864836
0.1515,-0.000775620906239011
0.153,-0.000798508038933934
0.1545,-0.000821367749554127
0.156,-0.000844152643927417
0.1575,-0.000866826900627712
0.159,-0.000889362374776784
0.1605,-0.000911732763145928
0.162,-0.000933907491401979
0.1635,-0.000955847139695396
0.165,-0.000977501952095819
0.1665,-0.000998814337540922
0.168,-0.00101972540490185
0.1695,-0.00104018467074325
0.171,-0.00106016133009831
0.1725,-0.00107965504783044
0.174,-0.00109870420306379
0.1755,-0.00111738990895694
0.177,-0.00113583485751016
0.1785,-0.00115419695970254
0.18,-0.00117265868367134
0.1815,-0.00119141375599664
0.183,-0.00121065333699665
0.1845,-0.001230553827539
0.186,-0.00125126810868458
0.1875,-0.00127292133194371
0.189,-0.00129561150553933
0.1905,-0.00131941423424541
0.192,-0.00134439024000112
0.1935,-0.00137059385509906
0.195,-0.00139808061390245
0.1965,-0.00142691237026958
0.198,-0.00145715895901612
0.1995,-0.00148889616734479
0.201,-0.00152220573566006
0.2025,-0.00155717053053164
0.204,-0.00159386096094216
0.2055,-0.00163231999399117
0.207,-0.00167255747389409
0.2085,-0.00171455217765195
0.21,-0.00175825251162198
0.2115,-0.00180358019897162
0.213,-0.00185043664402337
0.2145,-0.00189871131827554
0.216,-0.0019482913589554
0.2175,-0.00199907149340423
0.219,-0.00205096337308911
0.2205,-0.00210390340296761
0.222,-0.0021578581890471
0.2235,-0.00221282682481592
0.225,-0.00226883943137532
0.2265,-0.0023259516852694
0.228,-0.00238423551522983
0.2295,-0.00244376668938499
0.231,-0.00250461057237277
0.2325,-0.00256680780210369
0.234,-0.00263036190472503
0.2355,-0.00269523083790033
0.237,-0.00276132407490876
0.2385,-0.00282850612605111
0.24,-0.00289660641984874
0.2415,-0.00296543437796071
0.243,-0.00303479750100042
0.2445,-0.00310451953623701
0.246,-0.00317445549647787
0.2475,-0.00324450055427921
0.249,-0.00331459066710251
0.2505,-0.00338469410857206
0.252,-0.00345479469415637
0.2535,-0.00352486912105263
0.255,-0.00359486218015537
0.2565,-0.00366466435292992
0.258,-0.00373409627139813
0.2595,-0.00380290362428212
0.261,-0.00387076443040267
0.2625,-0.00393730842910903
0.264,-0.00400214604173266
0.2655,-0.00406490238289201
0.267,-0.00412525056508643
0.2685,-0.00418293834736925
0.27,-0.00423780314195575
0.2715,-0.0042897723950386
0.273,-0.00433884932247553
0.2745,-0.00438508601410153
0.276,-0.00442854925931908
0.2775,-0.00446928618789977
0.279,-0.00450729611019931
0.2805,-0.00454251446826998
0.282,-0.004574812295457
0.2835,-0.00460401142463615
0.285,-0.00462991239047621
0.2865,-0.00465232924141915
0.288,-0.00467112391713544
0.2895,-0.00468623282641788
0.291,-0.00469767981799631
0.2925,-0.00470557256486918
0.294,-0.00471008288508124
0.2955,-0.00471141494494259
0.297,-0.00470976789047724
0.2985,-0.0047053006649927
0.3,-0.0046981063368547
0.3015,-0.00468820128698871
0.303,-0.00467553153060722
0.3045,-0.004659994943879
0.306,-0.00464147498183608
0.3075,-0.004619879266834
0.309,-0.00459517562311332
0.3105,-0.00456741884344847
0.312,-0.00453676348369527
0.3135,-0.00450346081311001
0.315,-0.00446784107958875
0.3165,-0.0044302848530104
0.318,-0.00439118889201742
0.3195,-0.00435093247435021
0.321,-0.00430984944300503
0.3225,-0.00426820960407526
0.324,-0.0042262109948089
0.3255,-0.0041839824146605
0.327,-0.00414159391960017
0.3285,-0.00409907201573531
0.33,-0.00405641614765202
0.3315,-0.00401361365412001
0.333,-0.00397065139925446
0.3345,-0.00392752344970248
0.336,-0.00388423514645905
0.3375,-0.00384080450097867
0.339,-0.00379726196003771
0.3405,-0.0037536507274989
0.342,-0.00371002518924498
0.3435,-0.00366644683184476
0.345,-0.0036229802364805
0.3465,-0.00357968786664761
0.348,-0.00353662348724977
0.3495,-0.00349382485710058
0.351,-0.00345130691350383
0.3525,-0.00340905703185071
0.354,-0.00336703393794842
0.3555,-0.00332517140791278
0.357,-0.00328338706329609
0.3585,-0.00324159551705544
0.36,-0.00319972408283041
0.3615,-0.0031577284749957
0.363,-0.00311560560594894
0.3645,-0.00307340083971473
0.366,-0.00303120787282441
0.3675,-0.00298916064515452
0.369,-0.00294741810007921
0.3705,-0.00290614393547764
0.372,-0.00286548445257423
0.3735,-0.00282554802901566
0.375,-0.00278638953997641
0.3765,-0.00274800227420201
0.378,-0.00271031869695723
0.3795,-0.00267322002470892
0.381,-0.00263655324109116
0.3825,-0.00260015311373944
0.384,-0.00256386611364534
0.3855,-0.00252757295592887
0.387,-0.00249120675623624
0.3885,-0.00245476445111659
0.39,-0.00241831004776461
0.3915,-0.00238196931970736
0.393,-0.00234591662472831
0.3945,-0.00231035547738231
0.396,-0.00227549526335583
0.3975,-0.00224152695660054
0.399,-0.00220860083274596
0.4005,-0.00217680893301167
0.402,-0.00214617443061144
0.4035,-0.00211664914446035
0.405,-0.0020881193434495
0.4065,-0.00206041884193788
0.408,-0.00203334842042038
0.4095,-0.00200669739960663
0.411,-0.00198026283523484
0.4125,-0.00195386582938717
0.414,-0.00192736338626688
0.4155,-0.00190065390610406
0.417,-0.00187367628622165
0.4185,-0.00184640363945909
0.42,-0.00181883343475251
0.4215,-0.00179097626972061
0.423,-0.00176284545522574
0.4245,-0.00173444916257977
0.426,-0.00170578617684753
0.4275,-0.0016768454800453
0.429,-0.00164760913370356
0.4305,-0.0016180573848453
0.432,-0.00158817466637261
0.4335,-0.00155795520863617
0.435,-0.00152740726411678
0.4365,-0.00149655536651039
0.438,-0.00146544048337375
0.4395,-0.00143411828181884
0.441,-0.00140265595844891
0.4425,-0.00137112818464198
0.444,-0.00133961272293604
0.4455,-0.00130818623285231
0.447,-0.00127692074852563
0.4485,-0.00124588129111212
0.45,-0.0012151250540143
0.4515,-0.0011847025206956
0.453,-0.00115466069179844
0.4545,-0.00112504828058744
0.456,-0.00109592230302363
0.4575,-0.00106735501482484
0.459,-0.00103943975186801
0.4605,-0.00101229404914879
0.462,-0.000986058562155579
0.4635,-0.000960890842010957
0.465,-0.000936953881110223
0.4665,-0.000914400412126743
0.468,-0.000893354993525548
0.4695,-0.000873896701791941
0.471,-0.000856045555042337
0.4725,-0.00083975547919881
0.474,-0.000824915691413392
0.4755,-0.000811361399707687
0.477,-0.000798892711454713
0.4785,-0.000787296885446594
0.48,-0.000776371141935082
0.4815,-0.000765943627029969
0.483,-0.000755887807949922
0.4845,-0.000746127830971966
0.486,-0.00073663411871523
0.4875,-0.000727410418420502
0.489,-0.000718475228470473
0.4905,-0.000709841665173124
0.492,-0.000701500136499166
0.4935,-0.000693407594568822
0.495,-0.000685485763795425
0.4965,-0.000677628877050147
0.498,-0.000669719487151582
0.4995,-0.000661649265979659
0.501,-0.000653340692792671
0.5025,-0.000644765362049708
0.504,-0.000635955320444553
0.5055,-0.000627005207994952
0.507,-0.000618064727560104
0.5085,-0.000609322733532099
0.51,-0.000600985663871985
0.5115,-0.00059325387661975
0.513,-0.00058629957183838
0.5145,-0.000580249415925179
0.516,-0.000575173906559456
0.5175,-0.000571084187000472
0.519,-0.000567935723918137
0.5205,-0.000565637254455402
0.522,-0.000564062848099196
0.5235,-0.000563064865928444
0.525,-0.000562485968307354
0.5265,-0.00056216897284363
0.528,-0.000561964105498241
0.5295,-0.000561733836512549
0.531,-0.0005613559164628
0.5325,-0.000560725369829687
0.534,-0.000559756088993297
0.5355,-0.000558382387420855
0.537,-0.000556560539524558
0.5385,-0.00055427007171386
0.54,-0.000551514452446795
0.5415,-0.00054832088373322
0.543,-0.000544738454717828
0.5445,-0.000540837023422655
0.546,-0.000536705287309707
0.5475,-0.000532447089180705
0.549,-0.000528178782467449
0.5505,-0.000524026899274851
0.552,-0.000520125959176423
0.5535,-0.000516615979228074
0.555,-0.000513639081270013
0.5565,-0.000511334626541594
0.558,-0.000509832567656885
0.5595,-0.000509245157157267
0.561,-0.000509657697656344
0.5625,-0.000511119523518014
0.564,-0.000513636727932798
0.5655,-0.0005171681808897
0.567,-0.000521626071756061
0.5685,-0.000526881584161876
0.57,-0.000532775477564609
0.5715,-0.00053913247016764
0.573,-0.000545777577417591
0.5745,-0.000552552123184055
0.576,-0.000559327110838956
0.5775,-0.000566012043070648
0.579,-0.000572558042282612
0.5805,-0.000578955102539371
0.582,-0.000585224308117025
0.5835,-0.000591406684787343
0.585,-0.000597550849442888
0.5865,-0.000603701700817046
0.588,-0.000609892046390938
0.5895,-0.000616138372035237
0.591,-0.000622441079966986
0.5925,-0.000628788628930803
0.594,-0.000635164281945252
0.5955,-0.000641553734039652
0.597,-0.000647951818973456
0.5985,-0.000654366771112868
0.6,-0.000660821065407105
0.6015,-0.000667348550648777
0.603,-0.000673988288344342
0.6045,-0.00068077608184333
0.606,-0.000687735039791019
0.6075,-0.000694866626116472
0.609,-0.000702143517962458
0.6105,-0.000709504712961362
0.612,-0.00071685558169652
0.6135,-0.000724071028476526
0.615,-0.000731000334438352
0.6165,-0.000737475618891269
0.618,-0.000743322112192704
0.6195,-0.00074836923697579
0.621,-0.000752461440154458
0.6225,-0.000755467746001928
0.624,-0.00075728911216112
0.6255,-0.000757862868607043
0.627,-0.000757163799507027
0.6285,-0.000755201780868937
0.63,-0.000752016287203492
0.6315,-0.000747668484519106
0.633,-0.000742231973081716
0.6345,-0.000735783468581712
0.636,-0.00072839475729668
0.6375,-0.000720127097185634
0.639,-0.000711028870285372
0.6405,-0.000701136767972504
0.642,-0.000690480195319401
0.6435,-0.000679088021846607
0.645,-0.000666996391489904
0.6465,-0.000654256119177795
0.648,-0.000640938290820549
0.6495,-0.000627137034671749
0.651,-0.000612968977673945
0.6525,-0.000598569535938213
0.654,-0.000584086782559895
0.6555,-0.000569674067797411
0.657,-0.000555482749039801
0.6585,-0.000541656282517965
0.66,-0.000528326561763395
0.6615,-0.000515612838951079
0.663,-0.000503622951509651
0.6645,-0.000492456030797639
0.666,-0.000482205509309573
0.6675,-0.000472961145179635
0.669,-0.000464808970587528
0.6705,-0.000457828508655604
0.672,-0.000452087204517165
0.6735,-0.000447632659798921
0.675,-0.000444483819846599
0.6765,-0.000442622626593061
0.678,-0.000441986156285377
0.6795,-0.000442464713983027
0.681,-0.000443905295284846
0.6825,-0.000446117306401172
0.684,-0.000448883169525631
0.6855,-0.000451971973912279
0.687,-0.000455154564844737
0.6885,-0.000458218222416265
0.69,-0.000460979116274918
0.6915,-0.000463291037552949
0.693,-0.000465049446771938
0.6945,-0.000466190553037825
0.696,-0.00046668584517414
0.6975,-0.000466533123400066
0.699,-0.000465745533893428
0.7005,-0.000464340326269787
0.702,-0.000462329005729473
0.7035,-0.000459710252359553
0.705,-0.000456466484691223
0.7065,-0.000452564335138505
0.708,-0.000447958679368394
0.7095,-0.000442599321077271
0.711,-0.000436439059131627
0.7125,-0.000429441707517373
0.714,-0.000421588716390864
0.7155,-0.000412883330372287
0.717,-0.000403351660534973
0.7185,-0.000393040560605218
0.72,-0.000382012697053797
0.7215,-0.00037033961083862
0.723,-0.000358093825078796
0.7245,-0.000345341128005775
0.726,-0.000332134058130159
0.7275,-0.000318507370220845
0.729,-0.000304475916947504
0.7305,-0.000290035005619993
0.732,-0.00027516294300628
0.7335,-0.000259825214097958
0.735,-0.000243979584579414
0.7365,-0.000227581382405786
0.738,-0.000210588291802332
0.7395,-0.000192964158613878
0.741,-0.000174681523917609
0.7425,-0.000155722834139803
0.744,-0.000136080486520047
0.7455,-0.000115753285826341
0.747,-9.4746118654771e-05
0.7485,-7.30716236958127e-05
0.75,-5.07486584678529e-05
0.7515,-2.78022819209735e-05
0.753,-4.26458849426005e-06
0.7545,1.98236610365525e-05
0.756,4.44108475506896e-05
0.7575,6.94321489585275e-05
0.759,9.4807564102699e-05
0.7605,0.00012044087633995
0.762,0.000146220086620724
0.7635,0.000172019722916733
0.765,0.000197705228564325
0.7665,0.000223139370758408
0.768,0.000248190315923089
0.7695,0.000272740734479815
0.771,0.000296697054976071
0.7725,0.000319997833472406
0.774,0.000342620162330406
0.7755,0.000364583141011628
0.777,0.000385947667903583
0.7785,0.000406812177463107
0.78,0.000427304404622555
0.7815,0.000447569754099768
0.783,0.000467757320336716
0.7845,0.000488004973735043
0.786,0.000508425132117666
0.7875,0.0005290928286214
0.789,0.000550037447547978
0.7905,0.000571239048277275
0.792,0.000592629588388549
0.7935,0.000614098676862532
0.795,0.000635502845021248
0.7965,0.000656676823528205
0.798,0.000677445047410285
0.7995,0.000697631633346422
0.801,0.000717067388466065
0.8025,0.0007355929701708
0.804,0.000753058030371312
0.8055,0.000769316922646644
0.807,0.000784222191847133
0.8085,0.000797617489963723
0.81,0.000809331691135776
0.8115,0.000819175784651249
0.813,0.000826942160661649
0.8145,0.000832409305550147
0.816,0.000835352408852436
0.8175,0.00083555587277004
0.819,0.000832826834403332
0.8205,0.000827008273642092
0.822,0.000817989942339331
0.8235,0.000805715694952857
0.825,0.000790186367508061
0.8265,0.000771458040572294
0.828,0.000749636194945321
0.8295,0.000724866817656498
0.831,0.000697325850982795
0.8325,0.000667208468479927
0.834,0.000634719510161651
0.8355,0.000600066069875954
0.837,0.00056345277585399
0.8385,0.000525079832849231
0.84,0.000485143478377338
0.8415,0.000443838203137999
0.843,0.000401359927945558
0.8445,0.000357909316283954
0.846,0.000313694508786655
0.8475,0.000268932759146476
0.849,0.000223850686166265
0.8505,0.000178683095056282
0.852,0.000133670528027298
0.8535,8.90558588815355e-05
0.855,4.50803359943712e-05
0.8565,1.97949702756045e-06
0.858,-4.00206647582519e-05
0.8595,-8.07069968328012e-05
0.861,-0.00011988179130034
0.8625,-0.000157364679666487
0.864,-0.000192993930436512
0.8655,-0.000226627358094354
0.867,-0.000258143098669001
0.8685,-0.000287440500279262
0.87,-0.000314441316675078
0.8715,-0.000339091291659923
0.873,-0.000361362103455616
0.8745,-0.000381253521823814
0.876,-0.000398795544316745
0.8775,-0.00041405023619374
0.879,-0.000427113010703308
0.8805,-0.00043810903606385
0.882,-0.000447193185144722
0.8835,-0.000454553852867482
0.885,-0.000460411868057228
0.8865,-0.000465018252195775
0.888,-0.000468651068368033
0.8895,-0.000471611454951099
0.891,-0.000474218984584284
0.8925,-0.000476806482382625
0.894,-0.000479714428118461
0.8955,-0.000483285039333937
0.897,-0.000487856114374069
0.8985,-0.000493754700403443
0.9,-0.000501290669238636
0.9015,-0.000510750329185223
0.903,-0.000522390280634763
0.9045,-0.000536431812675281
0.906,-0.000553056218069143
0.9075,-0.000572401438182544
0.909,-0.0005945604201061
0.9105,-0.000619581454416792
0.912,-0.000647470575899146
0.9135,-0.000678195868903348
0.915,-0.00071169326820528
0.9165,-0.000747873230249844
0.918,-0.000786627515443264
0.9195,-0.000827835302369088
0.921,-0.000871367962138056
0.9225,-0.000917092043204317
0.924,-0.000964870318365789
0.9255,-0.00101456107090291
0.927,-0.00106601609082586
0.9285,-0.00111907805715311
0.93,-0.00117357806268888
0.9315,-0.00122933398544383
0.933,-0.00128615024033744
0.9345,-0.00134381919113113
0.936,-0.00140212422044933
0.9375,-0.00146084419282115
0.939,-0.00151975884360855
0.9405,-0.00157865451163809
0.942,-0.00163732961264801
0.9435,-0.00169559931177662
0.945,-0.00175329897769215
0.9465,-0.0018102861633185
0.948,-0.00186644489471411
0.9495,-0.00192168460892757
0.951,-0.00197593297996331
0.9525,-0.00202913150763562
0.954,-0.00208123167159216
0.9555,-0.00213219147734618
0.957,-0.00218197266345132
0.9585,-0.00223053870927563
0.96,-0.00227785363741967
0.9615,-0.00232388152803639
0.963,-0.00236858662369541
0.9645,-0.00241193391098271
0.966,-0.00245389008704749
0.9675,-0.00249442484811453
0.969,-0.00253351245004353
0.9705,-0.00257113349506247
0.972,-0.00260727689071255
0.9735,-0.00264194192271712
0.975,-0.0026751403856343
0.9765,-0.00270689872839888
0.978,-0.0027372601836092
0.9795,-0.0027662868546494
0.981,-0.00279406171638761
0.9825,-0.00282069043868126
0.984,-0.00284630287147134
0.9855,-0.00287105394355747
0.987,-0.00289512364600456
0.9885,-0.00291871571981861
0.99,-0.00294205466655279
0.9915,-0.00296538077144714
0.993,-0.00298894297394562
0.9945,-0.00301298963990108
0.996,-0.0030377575619134
0.9975,-0.0030634598059218
0.999,-0.00309027328980635
1.0005,-0.00311832717465342
1.002,-0.00314769322846799
1.0035,-0.00317837925321135
1.005,-0.00321032644124237
1.0065,-0.00324341116505959
1.008,-0.0032774512483092
1.0095,-0.00331221627852068
1.011,-0.00334744107290768
1.0125,-0.00338284106327033
1.014,-0.00341812817005176
1.0155,-0.00345302863467583
1.017,-0.00348729577327306
1.0185,-0.00352071540892211
1.02,-0.00355310984878865
1.0215,-0.00358433875752026
1.023,-0.00361429668060328
1.0245,-0.00364290786750519
1.026,-0.00367011921698488
1.0275,-0.00369589223694948
1.029,-0.00372019491491405
1.0305,-0.00374299432648656
1.032,-0.00376425069017459
1.0335,-0.00378391340614469
1.035,-0.00380191939600713
1.0365,-0.00381819378744359
1.038,-0.00383265267688065
1.0395,-0.00384520738844204
1.041,-0.00385576937837929
1.0425,-0.00386425477211037
1.044,-0.00387058751649275
1.0455,-0.00387470031280103
1.047,-0.00387653285839184
1.0485,-0.00387602741601755
1.05,-0.0038731222660564
1.0515,-0.00386774407353318
1.053,-0.00385980051443082
1.0545,-0.00384917458631448
1.056,-0.00383572184540646
1.0575,-0.00381927139799121
1.059,-0.00379963090577658
1.0605,-0.00377659525562699
1.062,-0.00374995800967983
1.0635,-0.0037195243906537
1.065,-0.00368512442202172
1.0665,-0.0036466249333331
1.068,-0.00360393940929031
1.0695,-0.00355703502478302
1.071,-0.00350593657615342
1.0725,-0.00345072731708517
1.074,-0.00339154689707523
1.0755,-0.00332858668468263
1.077,-0.0032620827730834
1.0785,-0.0031923069734645
1.08,-0.00311955615633423
1.0815,-0.0030441404323036
1.083,-0.00296636323064494
1.0845,-0.00288651162164886
1.086,-0.0028048562774107
1.0875,-0.00272164465773659
1.089,-0.00263709716023183
1.0905,-0.00255140663487047
1.092,-0.00246474197146506
1.0935,-0.00237725599940703
1.095,-0.00228909726486891
1.0965,-0.00220042452028307
1.098,-0.00211142213753899
1.0995,-0.00202231430574645
1.101,-0.00193337589381725
1.1025,-0.0018449382581093
1.104,-0.00175738895884596
1.1055,-0.00167116517082149
1.107,-0.00158674136029585
1.1085,-0.00150461241949008
1.11,-0.0014252738217492
1.1115,-0.00134920047993868
1.113,-0.00127682590248473
1.1145,-0.0012085230206013
1.116,-0.00114458777487555
1.1175,-0.00108522624872046
1.119,-0.00103054584664257
1.1205,-0.00098055074167109
1.122,-0.000935141568425666
1.1235,-0.000894119131346607
1.125,-0.00085719174702734
1.1265,-0.000823985768158304
1.128,-0.000794058841432825
1.1295,-0.000766915507968864
1.131,-0.000742024814896722
1.1325,-0.000718839613568226
1.134,-0.000696817132378794
1.1355,-0.000675440225023689
1.137,-0.000654238440551317
1.1385,-0.000632807809737087
1.14,-0.00061082807925205
1.1415,-0.000588076113281834
1.143,-0.000564434356257243
1.1445,-0.000539893593245266
1.146,-0.000514549703126244
1.1475,-0.000488594596149504
1.149,-0.000462301988521903
1.1505,-0.000436009395518208
1.152,-0.00041009668853352
1.1535,-0.000384962497171681
1.155,-0.000361001273132212
1.1565,-0.000338582262557853
1.158,-0.000318031156748044
1.1595,-0.000299615154579763
1.161,-0.000283531941011098
1.1625,-0.000269902892977817
1.164,-0.000258770607156859
1.1655,-0.000250100623037128
1.167,-0.000243786965771298
1.1685,-0.00023966091136134
1.17,-0.000237502201450796
1.1715,-0.000237051854995766
1.173,-0.000238025737663989
1.1745,-0.000240128150894613
1.176,-0.000243064848275112
1.1775,-0.000246555033075336
1.179,-0.000250342000763558
1.1805,-0.000254202155619441
1.182,-0.000257952157563314
1.1835,-0.000261453977551804
1.185,-0.000264617691152522
1.1865,-0.000267401942671895
1.188,-0.000269812163493268
1.1895,-0.000271896809636449
1.191,-0.000273742055992011
1.1925,-0.000275465509260169
1.194,-0.00027720954832468
1.1955,-0.000279134861119004
1.197,-0.00028141462520016
1.1985,-0.0002842295981437
1.2,-0.000287764174257144
1.2015,-0.00029220325793544
1.203,-0.000297729632568946
1.2045,-0.000304521391122351
1.206,-0.000312748957662536
1.2075,-0.000322571274311972
1.209,-0.00033413085043875
1.2105,-0.000347547551745656
1.212,-0.000362911222614502
1.2135,-0.000380273453376657
1.215,-0.000399638997049164
1.2165,-0.000420957489275908
1.218,-0.000444122413829726
1.2195,-0.000468965884424196
1.221,-0.000495247497743849
1.2225,-0.000522651988244945
1.224,-0.000550792921002332
1.2255,-0.000579221110490468
1.227,-0.000607437353231359
1.2285,-0.0006349086262194
1.23,-0.000661086562223224
1.2315,-0.000685426821473031
1.233,-0.000707407960596228
1.2345,-0.000726548537479374
1.236,-0.00074242145213419
1.2375,-0.000754664854468483
1.239,-0.000762989305178278
1.2405,-0.000767181212847967
1.242,-0.000767102852303885
1.2435,-0.000762689473595929
1.245,-0.00075394412973461
1.2465,-0.000740930895142109
1.248,-0.000723767138230405
1.2495,-0.000702615473064558
1.251,-0.000677675964926609
1.2525,-0.00064917910353157
1.254,-0.000617379970945736
1.2555,-0.000582553900887802
1.257,-0.000544993740948537
1.2585,-0.000505008597051318
1.26,-0.000462923695253187
1.2615,-0.000419080788786334
1.263,-0.000373838415828057
1.2645,-0.000327571308440141
1.266,-0.000280668370073895
1.2675,-0.000233528852284105
1.269,-0.000186556627896571
1.2705,-0.000140152728462773
1.272,-9.47065491858877e-05
1.2735,-5.05862998198104e-05
1.275,-8.12938701015622e-06
1.2765,3.23665451645809e-05
1.278,7.06512120387634e-05
1.2795,0.000106527300844641
1.281,0.000139853623428604
1.2825,0.00017054554636172
1.284,0.000198572705560865
1.2855,0.000223958502280464
1.287,0.000246772392539322
1.2885,0.000267117345400776
1.29,0.000285122730721335
1.2915,0.000300937998238644
1.293,0.000314728288672771
1.2945,0.000326672258047531
1.296,0.000336961966902119
1.2975,0.000345804259514286
1.299,0.000353422738682352
1.3005,0.000360059292591597
1.302,0.000365974158479531
1.3035,0.000371443736169993
1.305,0.000376755749306143
1.3065,0.000382201826067961
1.308,0.000388068020536662
1.3095,0.000394624138732449
1.311,0.000402112901347016
1.3125,0.000410739953078601
1.314,0.000420665538658556
1.3155,0.000431998373969235
1.317,0.000444791929245749
1.3185,0.000459043096203069
1.32,0.000474693083228609
1.3215,0.000491630381310238
1.323,0.000509695724692657
1.3245,0.000528689053793355
1.326,0.000548378484268392
1.3275,0.000568511137050247
1.329,0.000588825381611039
1.3305,0.000609063650895817
1.332,0.000628984615595758
1.3335,0.00064837329559666
1.335,0.000667047745791931
1.3365,0.000684861333444838
1.338,0.000701700287026196
1.3395,0.00071747702201511
1.341,0.000732120559692146
1.3425,0.000745565962221852
1.344,0.000757744960862654
1.3455,0.000768579775391296
1.347,0.000777981538072635
1.3485,0.00078585386078899
1.35,0.000792101096107142
1.3515,0.000796639949782503
1.353,0.00079941893586171
1.3545,0.000800429261465103
1.356,0.000799705676700678
1.3575,0.000797330513233529
1.359,0.00079343350885355
1.3605,0.000788187157063407
1.362,0.000781798035649845
1.3635,0.000774495106233832
1.365,0.000766516316474509
1.3665,0.00075809499791577
1.368,0.000749447491265301
1.3695,0.00074076317493664
1.371,0.000732197683483145
1.3725,0.000723869664334123
1.374,0.000715860989450593
1.3755,0.000708219958838689
1.377,0.000700966734621872
1.3785,0.00069410005252956
1.38,0.000687604180521499
1.3815,0.000681455137862242
1.383,0.000675625345214624
1.3845,0.000670086135276596
1.386,0.000664807887749666
1.3875,0.0006597579268522
1.389,0.000654896694910156
1.3905,0.000650173046564225
1.392,0.000645519755460194
1.3935,0.000640850447385499
1.395,0.000636059133415006
1.3965,0.000631023284583755
1.398,0.000625610950126772
1.3995,0.000619691784083108
1.401,0.000613151059806548
1.4025,0.000605904915918631
1.404,0.000597914333264349
1.4055,0.000589194863879581
1.407,0.000579819090348795
1.4085,0.000569909313234019
1.41,0.000559619081317952
1.4115,0.000549103812721333
1.413,0.000538482694482384
1.4145,0.000527795979305058
1.416,0.000516963355417035
1.4175,0.00050574990092264
1.419,0.00049374599588821
1.4205,0.000480371540327013
1.422,0.000464899034459837
1.4235,0.000446490010168603
1.425,0.000424253425481885
1.4265,0.000397320750549926
1.428,0.000364926463351644
1.4295,0.000326484362849693
1.431,0.000281650306981104
1.4325,0.00023036358299756
1.434,0.000172861912620728
1.4355,0.000109668658754729
1.437,4.15545402270802e-05
1.4385,-3.05205201205619e-05
1.44,-0.000105477402452848
1.4415,-0.000182190541725088
1.443,-0.000259554642254417
1.4445,-0.000336538216673313
1.446,-0.000412219444998586
1.4475,-0.000485802994130288
1.449,-0.000556619550189568
1.4505,-0.000624112375877612
1.452,-0.000687816811308647
1.4535,-0.000747339065946081
1.455,-0.000802339893237612
1.4565,-0.000852526994447947
1.458,-0.00089765762464064
1.4595,-0.000937550325299674
1.461,-0.000972102448312223
1.4625,-0.00100130855679681
1.464,-0.00102527414720632
1.4655,-0.00104421951871902
1.467,-0.00105846992987345
1.4685,-0.0010684301900702
1.47,-0.00107454419855572
1.4715,-0.001077242294088
1.473,-0.00107688127142754
1.4745,-0.00107368329052584
1.476,-0.00106768049306225
1.4775,-0.00105867191140066
1.479,-0.00104619827557479
1.4805,-0.00102953874692498
1.482,-0.00100773163369845
1.4835,-0.000979618990536213
1.485,-0.000943912876118876
1.4865,-0.000899279115494897
1.488,-0.000844445881204693
1.4895,-0.000778301693038649
1.491,-0.00069997774310385
1.4925,-0.000608934766475546
1.494,-0.000505032238852396
1.4955,-0.000388574929429741
1.497,-0.000260332309355152
1.4985,-0.000121528240563566
1.5,2.6199384285454e-05
1.5015,0.000180867020557498
1.503,0.000340237604671549
1.5045,0.000501930294365575
1.506,0.000663540305128271
1.5075,0.000822760585867889
1.509,0.000977496965077028
1.5105,0.00112596887685295
1.512,0.00126678875717276
1.5135,0.00139901458880464
1.515,0.00152217178443772
1.5165,0.00163624257724486
1.518,0.00174162329437787
1.5195,0.0018390522660222
1.521,0.00192951355827155
1.5225,0.00201412402018989
1.524,0.00209401303410115
1.5255,0.00217020554416095
1.527,0.00224351912831511
1.5285,0.00231448489006623
1.53,0.00238329976124742
1.5315,0.00244981459942578
1.533,0.00251355859083888
1.5345,0.00257379641538112
1.536,0.00262961092231595
1.5375,0.00268000119175079
1.539,0.00272398418930636
1.5405,0.00276068797137561
1.542,0.00278942560272169
1.5435,0.00280974147562351
1.545,0.00282142529587612
1.5465,0.00282449323167771
1.548,0.00281914011877078
1.5495,0.0028056706308864
1.551,0.00278442039665018
1.5525,0.00275567966361918
1.554,0.00271963191470239
1.5555,0.00267631141579507
1.557,0.00262560240526766
1.5585,0.00256727482148049
1.56,0.00250103868187834
1.5615,0.0024266200955131
1.563,0.00234384281258574
1.5645,0.00225270097300918
1.566,0.00215341016831574
1.5675,0.00204642760313976
1.569,0.00193243734277143
1.5705,0.00181230250382729
1.572,0.00168699175571631
1.5735,0.00155749172062919
1.575,0.00142471914351567
1.5765,0.00128944669871817
1.578,0.00115225402788121
1.5795,0.00101351146146493
1.581,0.000873398580384006
1.5825,0.000731954218607096
1.584,0.00058914961258748
