figure,case_id,model,quantity,phase,experiment,experiment_std,prediction
10,razak2014_fig10,fluxv_v4b,CD,0.45351667140745494,-0.05294209199610216,0.0120175108854223,-0.07988487466404634
10,razak2014_fig10,fluxv_v4b,CD,0.47031388747653935,-0.05819902077646391,0.013155668496778985,-0.08487828389846182
10,razak2014_fig10,fluxv_v4b,CD,0.4871111035456238,-0.06252981675888009,0.014203222409825219,-0.08822495941320228
10,razak2014_fig10,fluxv_v4b,CD,0.5039083196147083,-0.06582282739891479,0.015092162340319628,-0.08955561720719205
10,razak2014_fig10,fluxv_v4b,CD,0.5207057212022932,-0.0679983513475193,0.015769323931010947,-0.08888290403024687
10,razak2014_fig10,fluxv_v4b,CD,0.5375029372713777,-0.06900836733006313,0.016195657546600885,-0.08645622780866954
10,razak2014_fig10,fluxv_v4b,CD,0.554297741599956,-0.0688400012084204,0.01634647474735215,-0.08203485176992029
10,razak2014_fig10,fluxv_v4b,CD,0.571095143187541,-0.06751471261806326,0.016210569199886473,-0.0760077303473731
10,razak2014_fig10,fluxv_v4b,CD,0.5878923592566253,-0.06508740766307301,0.01579061103495748,-0.0685642547419181
10,razak2014_fig10,fluxv_v4b,CD,0.6046895753257098,-0.06164431102732418,0.01510220203195323,-0.060052570930757034
10,razak2014_fig10,fluxv_v4b,CD,0.6214869769132947,-0.057299424970315836,0.014174853297541397,-0.050852978358151724
10,razak2014_fig10,fluxv_v4b,CD,0.6382841929823792,-0.052189846328619116,0.013048945424503619,-0.04142927861901834
10,razak2014_fig10,fluxv_v4b,CD,0.6550814090514636,-0.04647169970134478,0.011777314138613786,-0.03215887677072789
10,razak2014_fig10,fluxv_v4b,CD,0.671878625120548,-0.040312940420788854,0.010425069551325501,-0.023436315494641976
10,razak2014_fig10,fluxv_v4b,CD,0.6886736149676269,-0.033888071801433925,0.009070376659530822,-0.015600070633540799
10,razak2014_fig10,fluxv_v4b,CD,0.7054708310367114,-0.027371761473501247,0.007806714686967172,-0.008987878087979757
10,razak2014_fig10,fluxv_v4b,CD,0.7222680471057957,-0.02093299174265363,0.0067430413999560205,-0.003835489255958366
10,razak2014_fig10,fluxv_v4b,CD,0.7390652631748802,-0.01472852803938271,0.005990803948259905,-0.00028938083050496124
10,razak2014_fig10,fluxv_v4b,CD,0.7558624792439647,-0.008898548120359923,0.0056248810139972,0.0015034650990622845
10,razak2014_fig10,fluxv_v4b,CD,0.7726598808315496,-0.0035620247961795776,0.005630393807030054,0.0014875974279459875
10,razak2014_fig10,fluxv_v4b,CD,0.789457096900634,0.0011877598883073548,0.005900997181282074,-0.0003327212495594041
10,razak2014_fig10,fluxv_v4b,CD,0.8062519012292124,0.005283863701160935,0.006304466261834112,-0.003865871875215021
10,razak2014_fig10,fluxv_v4b,CD,0.8230491172982969,0.008688551532992347,0.006739377158983364,-0.00859045751617028
10,razak2014_fig10,fluxv_v4b,CD,0.8398467044043822,0.0113932296706684,0.007149780363707873,-0.013561500646621174
10,razak2014_fig10,fluxv_v4b,CD,0.8566439204734666,0.013415882471788099,0.007519367538943235,-0.019475003486980967
10,razak2014_fig10,fluxv_v4b,CD,0.8734411365425511,0.014801803569719704,0.007858745265621513,-0.026201280604613117
