case_id,model,quantity,phase,experiment,prediction
W2,fluxv_v4b,CD,0.2975,-2.12151381909,-1.9510278234339102
W2,fluxv_v4b,CD,0.3,-2.09861809045,-1.9556830635714835
W2,fluxv_v4b,CD,0.3025,-2.08434359297,-1.9603383037090567
W2,fluxv_v4b,CD,0.305,-2.04745603016,-1.9605957731019685
W2,fluxv_v4b,CD,0.3075,-2.03318153266,-1.930068847282249
W2,fluxv_v4b,CD,0.31,-2.01268844221,-1.899541921462529
W2,fluxv_v4b,CD,0.3125,-1.98413944724,-1.8690149956428095
W2,fluxv_v4b,CD,0.315,-1.95559045227,-1.884696927451412
W2,fluxv_v4b,CD,0.3175,-1.92704145728,-1.9003788592600148
W2,fluxv_v4b,CD,0.32,-1.89849246231,-1.9160607910686174
W2,fluxv_v4b,CD,0.3225,-1.86994346734,-1.902548418802097
W2,fluxv_v4b,CD,0.325,-1.84139447237,-1.8848654316677018
W2,fluxv_v4b,CD,0.3275,-1.81284547738,-1.8671824445333067
W2,fluxv_v4b,CD,0.33,-1.78429648241,-1.8472163335318432
W2,fluxv_v4b,CD,0.3325,-1.75574748744,-1.8264891812413568
W2,fluxv_v4b,CD,0.335,-1.72719849246,-1.8057620289508705
W2,fluxv_v4b,CD,0.3375,-1.69370288945,-1.774567479980898
W2,fluxv_v4b,CD,0.34,-1.65879396985,-1.7370924930032343
W2,fluxv_v4b,CD,0.3425,-1.63024497487,-1.6996175060255705
W2,fluxv_v4b,CD,0.345,-1.59915201006,-1.70120436442944
W2,fluxv_v4b,CD,0.3475,-1.56184045226,-1.741853068214842
W2,fluxv_v4b,CD,0.35,-1.53329145728,-1.7825017720002445
W2,fluxv_v4b,CD,0.3525,-1.50474246232,-1.782791097315434
W2,fluxv_v4b,CD,0.355,-1.47308417086,-1.7158147918469326
W2,fluxv_v4b,CD,0.3575,-1.43633793969,-1.6488384863784313
W2,fluxv_v4b,CD,0.36,-1.40778894472,-1.6008742687010213
W2,fluxv_v4b,CD,0.3625,-1.37853329146,-1.6099463143968862
W2,fluxv_v4b,CD,0.365,-1.33938442211,-1.619018360092751
W2,fluxv_v4b,CD,0.3675,-1.31083542714,-1.623451117785264
W2,fluxv_v4b,CD,0.37,-1.2726758794,-1.595408859454313
W2,fluxv_v4b,CD,0.3725,-1.24243090452,-1.567366601123362
W2,fluxv_v4b,CD,0.375,-1.20964195981,-1.539324342792411
W2,fluxv_v4b,CD,0.3775,-1.17402638191,-1.4923341326117547
W2,fluxv_v4b,CD,0.38,-1.14547738693,-1.4453439224310984
W2,fluxv_v4b,CD,0.3825,-1.1056218593,-1.3983537122504424
W2,fluxv_v4b,CD,0.385,-1.07707286433,-1.408194330862644
W2,fluxv_v4b,CD,0.3875,-1.04852386934,-1.4261536393023966
W2,fluxv_v4b,CD,0.39,-1.01997487438,-1.444112947742149
W2,fluxv_v4b,CD,0.3925,-0.980119346737,-1.3910227724741846
W2,fluxv_v4b,CD,0.395,-0.951570351759,-1.3142494359703152
W2,fluxv_v4b,CD,0.3975,-0.923021356781,-1.2374760994664455
W2,fluxv_v4b,CD,0.4,-0.883165829146,-1.1902848748411254
W2,fluxv_v4b,CD,0.4025,-0.851648869351,-1.1608429173429344
W2,fluxv_v4b,CD,0.405,-0.820697236181,-1.1314009598447434
W2,fluxv_v4b,CD,0.4075,-0.788614949745,-1.1121759622289438
W2,fluxv_v4b,CD,0.41,-0.757097989949,-1.1031679244955348
W2,fluxv_v4b,CD,0.4125,-0.717807788947,-1.0941598867621258
W2,fluxv_v4b,CD,0.415,-0.689258793969,-1.0700522281706715
W2,fluxv_v4b,CD,0.4175,-0.660709798992,-1.0207785348158074
W2,fluxv_v4b,CD,0.42,-0.620854271356,-0.9715048414609432
W2,fluxv_v4b,CD,0.4225,-0.592305276385,-0.9241761176939902
W2,fluxv_v4b,CD,0.425,-0.55668969849,-0.8826823026907709
W2,fluxv_v4b,CD,0.4275,-0.533935301506,-0.8411884876875516
W2,fluxv_v4b,CD,0.43,-0.493655778895,-0.8008709916860798
W2,fluxv_v4b,CD,0.4325,-0.455496231158,-0.7687877286968408
W2,fluxv_v4b,CD,0.435,-0.41931532663,-0.7367044657076017
W2,fluxv_v4b,CD,0.4375,-0.38709170854,-0.7046212027183627
W2,fluxv_v4b,CD,0.44,-0.356281407035,-0.6601224615853174
W2,fluxv_v4b,CD,0.4425,-0.318687185933,-0.615623720452272
W2,fluxv_v4b,CD,0.445,-0.28194095477,-0.5711249793192267
W2,fluxv_v4b,CD,0.4475,-0.250282663314,-0.5355040958439059
W2,fluxv_v4b,CD,0.45,-0.210427135678,-0.5011514777482601
W2,fluxv_v4b,CD,0.4525,-0.176083542717,-0.4667988596526143
W2,fluxv_v4b,CD,0.455,-0.159547738693,-0.4279508209746219
W2,fluxv_v4b,CD,0.4575,-0.090860552761,-0.38760430876918067
W2,fluxv_v4b,CD,0.46,-0.0623115577889,-0.34725779656373945
W2,fluxv_v4b,CD,0.4625,-0.0274026381953,-0.30769128690272796
W2,fluxv_v4b,CD,0.465,0.0154208542769,-0.26859277876837423
W2,fluxv_v4b,CD,0.4675,0.0469378140746,-0.22949427063402053
W2,fluxv_v4b,CD,0.47,0.0897613065326,-0.1921771194684856
W2,fluxv_v4b,CD,0.4725,0.132584798991,-0.15664132527176775
W2,fluxv_v4b,CD,0.475,0.165515075381,-0.12110553107504991
W2,fluxv_v4b,CD,0.4775,0.206925251261,-0.0848362103963376
W2,fluxv_v4b,CD,0.48,0.249748743719,-0.04734434558096777
W2,fluxv_v4b,CD,0.4825,0.285081658289,-0.009852480765597943
W2,fluxv_v4b,CD,0.485,0.334547738703,0.024518516453009058
W2,fluxv_v4b,CD,0.4875,0.366912688446,0.04952691088132729
W2,fluxv_v4b,CD,0.49,0.409736180904,0.07453530530964553
W2,fluxv_v4b,CD,0.4925,0.444503768842,0.10216453147343507
W2,fluxv_v4b,CD,0.495,0.484076633174,0.14813957978552428
W2,fluxv_v4b,CD,0.4975,0.535521356787,0.19411462809761348
W2,fluxv_v4b,CD,0.5,0.56972361809,0.2400896764097027
W2,fluxv_v4b,CD,0.5025,0.612547110548,0.27544476651002453
W2,fluxv_v4b,CD,0.505,0.655370603007,0.310799856610348
W2,fluxv_v4b,CD,0.5075,0.698194095481,0.3461549467106698
W2,fluxv_v4b,CD,0.51,0.734798994975,0.3821056671180018
W2,fluxv_v4b,CD,0.5125,0.772534547735,0.41814147756919057
W2,fluxv_v4b,CD,0.515,0.815358040194,0.45417728802038093
W2,fluxv_v4b,CD,0.5175,0.858181532668,0.47019278528717934
W2,fluxv_v4b,CD,0.52,0.901005025126,0.47953484482584813
W2,fluxv_v4b,CD,0.5225,0.934076633163,0.4888769043645165
W2,fluxv_v4b,CD,0.525,0.975345477381,0.5142541477479935
W2,fluxv_v4b,CD,0.5275,1.01816896986,0.5492525014383541
W2,fluxv_v4b,CD,0.53,1.05364321608,0.5842508551287164
W2,fluxv_v4b,CD,0.5325,1.0925094221,0.6074831487367764
W2,fluxv_v4b,CD,0.535,1.1240263819,0.6189493822625364
W2,fluxv_v4b,CD,0.5375,1.16190326633,0.6304156157882959
W2,fluxv_v4b,CD,0.54,1.19836683417,0.6516698831724459
W2,fluxv_v4b,CD,0.5425,1.23030778894,0.6892375403205773
W2,fluxv_v4b,CD,0.545,1.26140075376,0.7268051974687103
W2,fluxv_v4b,CD,0.5475,1.29871231156,0.7489582689399507
W2,fluxv_v4b,CD,0.55,1.32726130653,0.7248675833805165
W2,fluxv_v4b,CD,0.5525,1.3558103015,0.7007768978210833
W2,fluxv_v4b,CD,0.555,1.38435929648,0.6890175381842443
W2,fluxv_v4b,CD,0.5575,1.41290829146,0.7635774600055542
W2,fluxv_v4b,CD,0.56,1.44145728643,0.8381373818268673
W2,fluxv_v4b,CD,0.5625,1.4700062814,0.9126973036481771
W2,fluxv_v4b,CD,0.565,1.49488065326,0.9033921210673995
W2,fluxv_v4b,CD,0.5675,1.51579773869,0.8940869384866215
W2,fluxv_v4b,CD,0.57,1.5347361809,0.8847817559058438
W2,fluxv_v4b,CD,0.5725,1.56031721105,0.8893026731867706
W2,fluxv_v4b,CD,0.575,1.57459170854,0.8957987475907979
W2,fluxv_v4b,CD,0.5775,1.5960741206,0.9022948219948257
W2,fluxv_v4b,CD,0.58,1.61444723618,0.9065524314524139
W2,fluxv_v4b,CD,0.5825,1.62872173367,0.910063885927856
W2,fluxv_v4b,CD,0.585,1.64299623115,0.913575340403298
W2,fluxv_v4b,CD,0.5875,1.64949748744,0.9035808652153694
W2,fluxv_v4b,CD,0.59,1.66023869347,0.8854828322294189
W2,fluxv_v4b,CD,0.5925,1.67211055276,0.8673847992434677
W2,fluxv_v4b,CD,0.595,1.67748115578,0.8591188218436042
W2,fluxv_v4b,CD,0.5975,1.68341708543,0.8606849000298278
W2,fluxv_v4b,CD,0.6,1.68341708543,0.8622509782160511
W2,fluxv_v4b,CD,0.6025,1.69472361809,0.8682320627945153
W2,fluxv_v4b,CD,0.605,1.69472361809,0.8815714913600461
W2,fluxv_v4b,CD,0.6075,1.69472361809,0.8949109199255776
W2,fluxv_v4b,CD,0.61,1.69415829146,0.9049094936478855
W2,fluxv_v4b,CD,0.6125,1.68341708543,0.9048855028405247
W2,fluxv_v4b,CD,0.615,1.68341708543,0.904861512033164
W2,fluxv_v4b,CD,0.6175,1.67394786432,0.8982588002862197
W2,fluxv_v4b,CD,0.62,1.67097989949,0.8456050419622002
W2,fluxv_v4b,CD,0.6225,1.6608040201,0.7929512836381784
W2,fluxv_v4b,CD,0.625,1.65373743719,0.7402975253141588
W2,fluxv_v4b,CD,0.6275,1.63946293969,0.7786941277607698
W2,fluxv_v4b,CD,0.63,1.62518844221,0.8170907302073827
W2,fluxv_v4b,CD,0.6325,1.61091394473,0.8554873326539937
W2,fluxv_v4b,CD,0.635,1.59663944723,0.8489684737343967
W2,fluxv_v4b,CD,0.6375,1.58236494975,0.8360331203339123
W2,fluxv_v4b,CD,0.64,1.56809045226,0.8230977669334273
W2,fluxv_v4b,CD,0.6425,1.54858668342,0.7893438290825557
W2,fluxv_v4b,CD,0.645,1.52823492462,0.7486503630815533
W2,fluxv_v4b,CD,0.6475,1.51396042714,0.7079568970805528
W2,fluxv_v4b,CD,0.65,1.48837939698,0.6670281898707281
W2,fluxv_v4b,CD,0.6525,1.46831030151,0.6259583379356118
W2,fluxv_v4b,CD,0.655,1.44852386935,0.5848884860004938
W2,fluxv_v4b,CD,0.6575,1.42294283919,0.5555876916654642
W2,fluxv_v4b,CD,0.66,1.40527638191,0.5380559549305205
W2,fluxv_v4b,CD,0.6625,1.37672738693,0.5205242181955775
W2,fluxv_v4b,CD,0.665,1.34817839196,0.5218111939402708
W2,fluxv_v4b,CD,0.6675,1.32061871859,0.5544626904843569
W2,fluxv_v4b,CD,0.67,1.30238693467,0.5871141870284445
W2,fluxv_v4b,CD,0.6725,1.2738379397,0.6008982832931046
W2,fluxv_v4b,CD,0.675,1.24528894472,0.5580801787194845
W2,fluxv_v4b,CD,0.6775,1.22804648241,0.5152620741458662
W2,fluxv_v4b,CD,0.68,1.19949748744,0.47162224158681343
W2,fluxv_v4b,CD,0.6825,1.17094849246,0.4222303131297349
W2,fluxv_v4b,CD,0.685,1.14239949748,0.3728383846726543
W2,fluxv_v4b,CD,0.6875,1.11385050251,0.3234464562155758
W2,fluxv_v4b,CD,0.69,1.08530150754,0.30426708924714896
W2,fluxv_v4b,CD,0.6925,1.06480841708,0.28508772227872126
W2,fluxv_v4b,CD,0.695,1.03951005025,0.26590835531029444
W2,fluxv_v4b,CD,0.6975,1.01096105527,0.2003829822834723
W2,fluxv_v4b,CD,0.7,0.982412060301,0.12823675124831024
W2,fluxv_v4b,CD,0.7025,0.962484296484,0.056090520213145006
W2,fluxv_v4b,CD,0.705,0.93662060302,0.042391619183300325
W2,fluxv_v4b,CD,0.7075,0.908071608038,0.048175161488561706
W2,fluxv_v4b,CD,0.71,0.88574120603,0.05395870379382284
W2,fluxv_v4b,CD,0.7125,0.862280150757,0.03585714078985357
W2,fluxv_v4b,CD,0.715,0.834579145731,0.0034245146003470048
W2,fluxv_v4b,CD,0.7175,0.816488693464,-0.029008111589160987
W2,fluxv_v4b,CD,0.72,0.79472361809,-0.060604734202017
W2,fluxv_v4b,CD,0.7225,0.770697236183,-0.09136535323822383
W2,fluxv_v4b,CD,0.725,0.753454773874,-0.12212597227442928
W2,fluxv_v4b,CD,0.7275,0.7292870603,-0.15583934964937865
W2,fluxv_v4b,CD,0.73,0.715012562814,-0.1944739909222304
W2,fluxv_v4b,CD,0.7325,0.690420854274,-0.23310863219508382
W2,fluxv_v4b,CD,0.735,0.673178391963,-0.2691673367334278
W2,fluxv_v4b,CD,0.7375,0.649576005024,-0.2974982310682497
W2,fluxv_v4b,CD,0.74,0.635301507538,-0.32582912540307035
W2,fluxv_v4b,CD,0.7425,0.621027010051,-0.3530494069416569
W2,fluxv_v4b,CD,0.745,0.606752512564,-0.37249539890659633
W2,fluxv_v4b,CD,0.7475,0.592478015074,-0.3919413908715366
W2,fluxv_v4b,CD,0.75,0.578203517588,-0.411387382836476
W2,fluxv_v4b,CD,0.7525,0.563929020102,-0.43955277753262445
W2,fluxv_v4b,CD,0.755,0.549654522614,-0.4677181722287741
W2,fluxv_v4b,CD,0.7575,0.535380025124,-0.49588356692492247
W2,fluxv_v4b,CD,0.76,0.521105527639,-0.5460972865347493
W2,fluxv_v4b,CD,0.7625,0.506831030152,-0.5994607668465282
W2,fluxv_v4b,CD,0.765,0.496231155779,-0.6528242471583093
W2,fluxv_v4b,CD,0.7675,0.489588567838,-0.6711715278668314
W2,fluxv_v4b,CD,0.77,0.475314070352,-0.677846742040935
W2,fluxv_v4b,CD,0.7725,0.472346105529,-0.6845219562150382
W2,fluxv_v4b,CD,0.775,0.458071608041,-0.7199146874273825
W2,fluxv_v4b,CD,0.7775,0.451005025126,-0.7725379288626691
W2,fluxv_v4b,CD,0.78,0.440829145728,-0.8251611702979582
W2,fluxv_v4b,CD,0.7825,0.437861180906,-0.8535650473141269
W2,fluxv_v4b,CD,0.785,0.428391959799,-0.8577495599111775
W2,fluxv_v4b,CD,0.7875,0.420618718592,-0.861934072508228
W2,fluxv_v4b,CD,0.79,0.417085427136,-0.8711981443052357
W2,fluxv_v4b,CD,0.7925,0.405778894472,-0.8889281481021708
W2,fluxv_v4b,CD,0.795,0.405778894472,-0.9066581518991067
W2,fluxv_v4b,CD,0.7975,0.397440326632,-0.9270817994155297
W2,fluxv_v4b,CD,0.8,0.394472361809,-0.9555863780904181
W2,fluxv_v4b,CD,0.8025,0.383165829146,-0.9840909567653052
W2,fluxv_v4b,CD,0.805,0.383165829146,-1.0102922835076493
W2,fluxv_v4b,CD,0.8075,0.374261934672,-1.0203708467221864
W2,fluxv_v4b,CD,0.81,0.371859296482,-1.0304494099367236
W2,fluxv_v4b,CD,0.8125,0.371859296482,-1.0405279731512607
W2,fluxv_v4b,CD,0.815,0.3653580402,-1.0481052416104426
W2,fluxv_v4b,CD,0.8175,0.360552763819,-1.055682510069625
W2,fluxv_v4b,CD,0.82,0.349246231156,-1.0632597785288072
W2,fluxv_v4b,CD,0.8225,0.349246231156,-1.077663423979805
W2,fluxv_v4b,CD,0.825,0.349246231156,-1.0930422661439192
W2,fluxv_v4b,CD,0.8275,0.339211683415,-1.108421108308034
W2,fluxv_v4b,CD,0.83,0.336243718593,-1.11830160383257
W2,fluxv_v4b,CD,0.8325,0.326633165829,-1.1263493171439136
W2,fluxv_v4b,CD,0.835,0.326633165829,-1.134397030455257
W2,fluxv_v4b,CD,0.8375,0.326633165829,-1.142687887163124
W2,fluxv_v4b,CD,0.84,0.315326633166,-1.1511246299089044
W2,fluxv_v4b,CD,0.8425,0.310097361811,-1.1595613726546854
W2,fluxv_v4b,CD,0.845,0.304020100503,-1.162395645989432
W2,fluxv_v4b,CD,0.8475,0.292854899496,-1.1596274499131445
W2,fluxv_v4b,CD,0.85,0.289886934673,-1.1568592538368572
W2,fluxv_v4b,CD,0.8525,0.281407035176,-1.1543440913435257
W2,fluxv_v4b,CD,0.855,0.281407035176,-1.1522506514884545
W2,fluxv_v4b,CD,0.8575,0.270100502513,-1.1501572116333834
W2,fluxv_v4b,CD,0.86,0.266708542714,-1.146789138805065
W2,fluxv_v4b,CD,0.8625,0.258793969849,-1.1395971670570053
W2,fluxv_v4b,CD,0.865,0.2494660804,-1.132405195308946
W2,fluxv_v4b,CD,0.8675,0.236180904523,-1.1261344879122832
W2,fluxv_v4b,CD,0.87,0.232223618091,-1.126312630975399
W2,fluxv_v4b,CD,0.8725,0.224874371859,-1.1264907740385146
W2,fluxv_v4b,CD,0.875,0.214981155777,-1.1266689171016304
W2,fluxv_v4b,CD,0.8775,0.202261306533,-1.1233235003343616
W2,fluxv_v4b,CD,0.88,0.197738693467,-1.1199780835670927
W2,fluxv_v4b,CD,0.8825,0.190954773869,-1.1166326667998239
W2,fluxv_v4b,CD,0.885,0.180496231153,-1.1037448578445834
W2,fluxv_v4b,CD,0.8875,0.168341708543,-1.0894938500053473
W2,fluxv_v4b,CD,0.89,0.163253768844,-1.0752428421661104
W2,fluxv_v4b,CD,0.8925,0.148979271358,-1.06612616456854
W2,fluxv_v4b,CD,0.895,0.145728643216,-1.058720930384858
W2,fluxv_v4b,CD,0.8975,0.134422110553,-1.051315696201176
W2,fluxv_v4b,CD,0.9,0.128768844221,-1.0401543551574546
W2,fluxv_v4b,CD,0.9025,0.114494346735,-1.0267393499977102
W2,fluxv_v4b,CD,0.905,0.111526381912,-1.0133243448379652
W2,fluxv_v4b,CD,0.9075,0.0972518844208,-0.997976938080523
W2,fluxv_v4b,CD,0.91,0.0891959798995,-0.9806971297253824
W2,fluxv_v4b,CD,0.9125,0.080009422112,-0.9634173213702424
W2,fluxv_v4b,CD,0.915,0.0665829145729,-0.9473974470407502
W2,fluxv_v4b,CD,0.9175,0.0627669597976,-0.9334774627540062
W2,fluxv_v4b,CD,0.92,0.0552763819095,-0.9195574784672617
W2,fluxv_v4b,CD,0.9225,0.0455244974888,-0.9050207471330061
W2,fluxv_v4b,CD,0.925,0.0425565326654,-0.8886337746562148
W2,fluxv_v4b,CD,0.9275,0.0326633165829,-0.8722468021794244
W2,fluxv_v4b,CD,0.93,0.0253140703518,-0.8559348100964076
W2,fluxv_v4b,CD,0.9325,0.0213567839196,-0.8401476807698126
W2,fluxv_v4b,CD,0.935,0.0193781407054,-0.8243605514432168
W2,fluxv_v4b,CD,0.9375,0.0100502512563,-0.8085734221166219
W2,fluxv_v4b,CD,0.94,0.0100502512563,-0.7861034632747869
W2,fluxv_v4b,CD,0.9425,-0.000832286430737,-0.7636335044329509
W2,fluxv_v4b,CD,0.945,-0.00125628140704,-0.7411635455911159
W2,fluxv_v4b,CD,0.9475,-0.00676821608186,-0.7314101201615847
W2,fluxv_v4b,CD,0.95,-0.0125628140704,-0.7234733423623833
W2,fluxv_v4b,CD,0.9525,-0.0125628140704,-0.7155365645631816
W2,fluxv_v4b,CD,0.955,-0.0125628140704,-0.6917213215446075
W2,fluxv_v4b,CD,0.9575,-0.0125628140704,-0.6626132567862413
W2,fluxv_v4b,CD,0.96,-0.0125628140704,-0.6335051920278764
W2,fluxv_v4b,CD,0.9625,-0.0125628140704,-0.6053469177943601
W2,fluxv_v4b,CD,0.965,-0.0125628140704,-0.5777585178757549
W2,fluxv_v4b,CD,0.9675,-0.0125628140704,-0.5501701179571487
W2,fluxv_v4b,CD,0.97,-0.0125628140704,-0.5199990788280302
W2,fluxv_v4b,CD,0.9725,-0.0125628140704,-0.4872454004883968
W2,fluxv_v4b,CD,0.975,-0.00832286432235,-0.4544917221487649
W2,fluxv_v4b,CD,0.9775,-0.00125628140704,-0.4267012530166637
W2,fluxv_v4b,CD,0.98,-0.00125628140704,-0.4071827992304499
W2,fluxv_v4b,CD,0.9825,0.000581030149326,-0.3876643454442353
W2,fluxv_v4b,CD,0.985,0.0100502512563,-0.36660900751123815
W2,fluxv_v4b,CD,0.9875,0.0100502512563,-0.3409430171378896
W2,fluxv_v4b,CD,0.99,0.0100502512563,-0.3152770267645422
W2,fluxv_v4b,CD,0.9925,0.0213567839196,-0.29050298330621166
W2,fluxv_v4b,CD,0.995,0.0213567839196,-0.27197256825300686
W2,fluxv_v4b,CD,0.9975,0.0255260678401,-0.25344215319980123
W2,fluxv_v4b_filtered,CL,0.0,-0.529411764706,-1.8155926303191292
W2,fluxv_v4b_filtered,CL,0.0025,-0.51987132353,-1.784818410931125
W2,fluxv_v4b_filtered,CL,0.005,-0.505955882353,-1.7540441915431204
W2,fluxv_v4b_filtered,CL,0.0075,-0.5,-1.7232699721551161
W2,fluxv_v4b_filtered,CL,0.01,-0.4825,-1.6887479791113067
W2,fluxv_v4b_filtered,CL,0.0125,-0.463419117647,-1.6536905898309537
W2,fluxv_v4b_filtered,CL,0.015,-0.444338235294,-1.6186332005506006
W2,fluxv_v4b_filtered,CL,0.0175,-0.425257352941,-1.5804096406950303
W2,fluxv_v4b_filtered,CL,0.02,-0.400588235293,-1.5411306906477211
W2,fluxv_v4b_filtered,CL,0.0225,-0.372389705882,-1.501851740600412
W2,fluxv_v4b_filtered,CL,0.025,-0.35330882353,-1.460001072063463
W2,fluxv_v4b_filtered,CL,0.0275,-0.319522058823,-1.4166073724327302
W2,fluxv_v4b_filtered,CL,0.03,-0.292058823529,-1.3732136728019975
W2,fluxv_v4b_filtered,CL,0.0325,-0.266654411765,-1.3278385424152575
W2,fluxv_v4b_filtered,CL,0.035,-0.230441176471,-1.2804819812725106
W2,fluxv_v4b_filtered,CL,0.0375,-0.192279411765,-1.2331254201297637
W2,fluxv_v4b_filtered,CL,0.04,-0.154117647059,-1.1843563049840624
W2,fluxv_v4b_filtered,CL,0.0425,-0.115110294119,-1.1332329331667703
W2,fluxv_v4b_filtered,CL,0.045,-0.0630882352945,-1.0821095613494784
W2,fluxv_v4b_filtered,CL,0.0475,-0.0249264705886,-1.030104116865574
W2,fluxv_v4b_filtered,CL,0.05,0.0272058823525,-0.9754524543818328
W2,fluxv_v4b_filtered,CL,0.0525,0.0808088235293,-0.9208007918980916
W2,fluxv_v4b_filtered,CL,0.055,0.126985294117,-0.8657429107437075
W2,fluxv_v4b_filtered,CL,0.0575,0.184227941176,-0.8078414988948229
W2,fluxv_v4b_filtered,CL,0.06,0.241470588235,-0.7499400870459386
W2,fluxv_v4b_filtered,CL,0.0625,0.298713235294,-0.6920386751970542
W2,fluxv_v4b_filtered,CL,0.065,0.366764705882,-0.6312029148570757
W2,fluxv_v4b_filtered,CL,0.0675,0.427904411765,-0.5703671545170971
W2,fluxv_v4b_filtered,CL,0.07,0.485147058824,-0.5095313941771185
W2,fluxv_v4b_filtered,CL,0.0725,0.55161764706,-0.44643296371686825
W2,fluxv_v4b_filtered,CL,0.075,0.614338235295,-0.3830112946680073
W2,fluxv_v4b_filtered,CL,0.0775,0.686286764706,-0.31958962561914644
W2,fluxv_v4b_filtered,CL,0.08,0.743529411765,-0.2545113255502021
W2,fluxv_v4b_filtered,CL,0.0825,0.824816176472,-0.18888081514122998
W2,fluxv_v4b_filtered,CL,0.085,0.903823529412,-0.12325030473225784
W2,fluxv_v4b_filtered,CL,0.0875,0.974080882354,-0.05648975169709176
W2,fluxv_v4b_filtered,CL,0.09,1.04176470588,0.010948826913791315
W2,fluxv_v4b_filtered,CL,0.0925,1.11808823529,0.07838740552467438
W2,fluxv_v4b_filtered,CL,0.095,1.19441176471,0.14652044952439425
W2,fluxv_v4b_filtered,CL,0.0975,1.27073529412,0.21534795891295094
W2,fluxv_v4b_filtered,CL,0.1,1.34705882354,0.28417546830150764
W2,fluxv_v4b_filtered,CL,0.1025,1.42338235293,0.353361886914641
W2,fluxv_v4b_filtered,CL,0.105,1.50698529411,0.42314648756873663
W2,fluxv_v4b_filtered,CL,0.1075,1.57908088235,0.49293108822283227
W2,fluxv_v4b_filtered,CL,0.11,1.66705882354,0.5628452955844019
W2,fluxv_v4b_filtered,CL,0.1125,1.74338235293,0.6331483230683932
W2,fluxv_v4b_filtered,CL,0.115,1.81970588236,0.7034513505523845
W2,fluxv_v4b_filtered,CL,0.1175,1.91047794117,0.773764242991164
W2,fluxv_v4b_filtered,CL,0.12,1.98705882354,0.8441461901134641
W2,fluxv_v4b_filtered,CL,0.1225,2.04639705882,0.9145281372357643
W2,fluxv_v4b_filtered,CL,0.125,2.13602941177,0.9849100843580645
W2,fluxv_v4b_filtered,CL,0.1275,2.21602941176,1.054936576277996
W2,fluxv_v4b_filtered,CL,0.13,2.29926470589,1.124963068197928
W2,fluxv_v4b_filtered,CL,0.1325,2.38338235293,1.1949895601178597
W2,fluxv_v4b_filtered,CL,0.135,2.45970588236,1.264334565731243
W2,fluxv_v4b_filtered,CL,0.1375,2.53602941176,1.3335822161579767
W2,fluxv_v4b_filtered,CL,0.14,2.61235294118,1.4028298665847103
W2,fluxv_v4b_filtered,CL,0.1425,2.68867647058,1.4711883085506292
W2,fluxv_v4b_filtered,CL,0.145,2.765,1.5392503476962776
W2,fluxv_v4b_filtered,CL,0.1475,2.84132352941,1.607312386841926
W2,fluxv_v4b_filtered,CL,0.15,2.91764705883,1.674392882582492
W2,fluxv_v4b_filtered,CL,0.1525,2.98143382352,1.7408844522800089
W2,fluxv_v4b_filtered,CL,0.155,3.07029411765,1.807376021977526
W2,fluxv_v4b_filtered,CL,0.1575,3.14661764707,1.8729033159680906
W2,fluxv_v4b_filtered,CL,0.16,3.20823529412,1.9374663342517033
W2,fluxv_v4b_filtered,CL,0.1625,3.27959558823,2.0020293525353163
W2,fluxv_v4b_filtered,CL,0.165,3.34617647059,2.0657465538347157
W2,fluxv_v4b_filtered,CL,0.1675,3.40878676471,2.128054060160426
W2,fluxv_v4b_filtered,CL,0.17,3.4694117647,2.1903615664861364
W2,fluxv_v4b_filtered,CL,0.1725,3.53797794117,2.2520321719724685
W2,fluxv_v4b_filtered,CL,0.175,3.59522058823,2.311792074940667
W2,fluxv_v4b_filtered,CL,0.1775,3.6542647059,2.371551977908866
W2,fluxv_v4b_filtered,CL,0.18,3.71823529412,2.430961663219232
W2,fluxv_v4b_filtered,CL,0.1825,3.76694852942,2.4879198249247674
W2,fluxv_v4b_filtered,CL,0.185,3.82419117646,2.544877986630303
W2,fluxv_v4b_filtered,CL,0.1875,3.88143382353,2.6018361483358383
W2,fluxv_v4b_filtered,CL,0.19,3.92970588235,2.6557787530537853
W2,fluxv_v4b_filtered,CL,0.1925,3.9812132353,2.7097213577717327
W2,fluxv_v4b_filtered,CL,0.195,4.02374999999,2.7636639624896797
W2,fluxv_v4b_filtered,CL,0.1975,4.08099264705,2.8148175614191406
W2,fluxv_v4b_filtered,CL,0.2,4.11470588235,2.865572730950247
W2,fluxv_v4b_filtered,CL,0.2025,4.16463235294,2.916327900481353
W2,fluxv_v4b_filtered,CL,0.205,4.20279411764,2.9645956678691494
W2,fluxv_v4b_filtered,CL,0.2075,4.24095588235,3.0120343012091766
W2,fluxv_v4b_filtered,CL,0.21,4.27911764706,3.059472934549204
W2,fluxv_v4b_filtered,CL,0.2125,4.31727941177,3.1047848162634564
W2,fluxv_v4b_filtered,CL,0.215,4.34683823529,3.148820647002244
W2,fluxv_v4b_filtered,CL,0.2175,4.37889705883,3.192856477741031
W2,fluxv_v4b_filtered,CL,0.22,4.41705882353,3.235168833444306
W2,fluxv_v4b_filtered,CL,0.2225,4.44819852941,3.2757577141120686
W2,fluxv_v4b_filtered,CL,0.225,4.46727941176,3.316346594779831
W2,fluxv_v4b_filtered,CL,0.2275,4.48742647059,3.3556415594952487
W2,fluxv_v4b_filtered,CL,0.23,4.52014705882,3.3927799976234256
