paper,case_id,view,x_name,x_value,replicate,observable,units,model_id,model_label,data_role,value,uncertainty_minus,uncertainty_plus,uncertainty_kind,canonical_eligible,source_path
yang2025,aoa_15,cycle_mean,installation_aoa_deg,15.0,,lift,gf,fluxv_v1_v2,FluxV v1/v2,local_model,34.634565357793775,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_15,cycle_mean,installation_aoa_deg,15.0,,drag,gf,fluxv_v1_v2,FluxV v1/v2,local_model,9.818961406355488,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_15,cycle_mean,installation_aoa_deg,15.0,,lift,gf,fluxv_v4b,FluxV v4b,local_model,34.18311418189686,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_15,cycle_mean,installation_aoa_deg,15.0,,drag,gf,fluxv_v4b,FluxV v4b,local_model,9.074157886364752,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,lift,gf,fluxv_old,FluxV old,local_model,52.896743881124436,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,drag,gf,fluxv_old,FluxV old,local_model,2.0220949843843066,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,lift,gf,fluxv_v1_v2,FluxV v1/v2,local_model,43.50565445675441,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,drag,gf,fluxv_v1_v2,FluxV v1/v2,local_model,18.26409109753329,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,lift,gf,fluxv_v4b,FluxV v4b,local_model,43.36493400999432,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,drag,gf,fluxv_v4b,FluxV v4b,local_model,17.924825353262666,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,lift,gf,fluxv_old,FluxV old,local_model,65.02349094537094,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,drag,gf,fluxv_old,FluxV old,local_model,6.709790020069221,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,lift,gf,fluxv_v1_v2,FluxV v1/v2,local_model,50.28144041831099,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,drag,gf,fluxv_v1_v2,FluxV v1/v2,local_model,28.616282024111875,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,lift,gf,fluxv_v4b,FluxV v4b,local_model,50.26310278750147,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,drag,gf,fluxv_v4b,FluxV v4b,local_model,28.55562167942569,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_v4_ldvm_stevens_20260812/runs/20260812_fluxv_v4b_crosspaper_full/yang2025_v4_mean_characteristics.csv
yang2025,aoa_0,cycle_mean,installation_aoa_deg,0.0,,lift,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,0.18357886726960307,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_0,cycle_mean,installation_aoa_deg,0.0,,drag,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,-2.2063731009483294,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_5,cycle_mean,installation_aoa_deg,5.0,,lift,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,12.503561871207571,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_5,cycle_mean,installation_aoa_deg,5.0,,drag,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,-0.8730589450842626,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_10,cycle_mean,installation_aoa_deg,10.0,,lift,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,24.15707615079749,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_10,cycle_mean,installation_aoa_deg,10.0,,drag,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,3.2372598048275854,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_15,cycle_mean,installation_aoa_deg,15.0,,lift,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,34.634565357793775,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_15,cycle_mean,installation_aoa_deg,15.0,,drag,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,9.818961406355486,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,lift,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,43.50565445675441,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_20,cycle_mean,installation_aoa_deg,20.0,,drag,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,18.264091097533292,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,lift,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,50.28144041831101,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
yang2025,aoa_25,cycle_mean,installation_aoa_deg,25.0,,drag,gf,fluxv_v5a,FluxV v5a development proxy,rejected_development_proxy,28.616282024111875,,,,false,docs/forward_flight_large_pitch/reproductions/fluxv_v5_nextgen_20260814/runs/20260814_fluxv_v5a_cache_smoke_frozen/condition_predictions.csv
izraelevitz2017_fig14,theta_15_psi_15,cycle_mean,phase_offset_deg,15.0,1,CT,1,experiment,Scherer experiment,experiment,0.123091624,0.011190235,0.011190029,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_15,cycle_mean,phase_offset_deg,15.0,2,CT,1,experiment,Scherer experiment,experiment,0.144850206,0.011190269,0.011190064,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_30,cycle_mean,phase_offset_deg,30.0,1,CT,1,experiment,Scherer experiment,experiment,0.179661361,0.011187596,0.011192668,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_45,cycle_mean,phase_offset_deg,45.0,1,CT,1,experiment,Scherer experiment,experiment,0.234370817,0.011189755,0.011190509,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_60,cycle_mean,phase_offset_deg,60.0,1,CT,1,experiment,Scherer experiment,experiment,0.230641242,0.011192805,0.011190064,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_75,cycle_mean,phase_offset_deg,75.0,1,CT,1,experiment,Scherer experiment,experiment,0.212612201,0.011189687,0.011190509,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_75,cycle_mean,phase_offset_deg,75.0,2,CT,1,experiment,Scherer experiment,experiment,0.205152638,0.011190235,0.010568313,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_90,cycle_mean,phase_offset_deg,90.0,1,CT,1,experiment,Scherer experiment,experiment,0.191475779,0.011190235,0.011190029,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_105,cycle_mean,phase_offset_deg,105.0,1,CT,1,experiment,Scherer experiment,experiment,0.163500449,0.011190269,0.011190064,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_45,cycle_mean,phase_offset_deg,45.0,1,CT,1,experiment,Scherer experiment,experiment,0.095981895,0.011160582,0.011160779,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_60,cycle_mean,phase_offset_deg,60.0,1,CT,1,experiment,Scherer experiment,experiment,0.106249906,0.011160952,0.011160459,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_75,cycle_mean,phase_offset_deg,75.0,1,CT,1,experiment,Scherer experiment,experiment,0.084374756,0.01116041,0.011161001,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_90,cycle_mean,phase_offset_deg,90.0,1,CT,1,experiment,Scherer experiment,experiment,0.043303596,0.010714543,0.011160607,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_105,cycle_mean,phase_offset_deg,105.0,1,CT,1,experiment,Scherer experiment,experiment,0.012053646,0.011160779,0.011160632,digitized_reported_bar_unspecified,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_15,cycle_mean,phase_offset_deg,15.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.276023417,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_30,cycle_mean,phase_offset_deg,30.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.261724911,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_45,cycle_mean,phase_offset_deg,45.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.24680469,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_60,cycle_mean,phase_offset_deg,60.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.232506184,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_75,cycle_mean,phase_offset_deg,75.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.220072688,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_90,cycle_mean,phase_offset_deg,90.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.210123315,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_105,cycle_mean,phase_offset_deg,105.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.203287525,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_15,cycle_mean,phase_offset_deg,15.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.269182349,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_30,cycle_mean,phase_offset_deg,30.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.255508164,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_45,cycle_mean,phase_offset_deg,45.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.241206985,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_60,cycle_mean,phase_offset_deg,60.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.227532799,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_75,cycle_mean,phase_offset_deg,75.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.214477588,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_90,cycle_mean,phase_offset_deg,90.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.204530819,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_105,cycle_mean,phase_offset_deg,105.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.197070777,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_15,cycle_mean,phase_offset_deg,15.0,,CT,1,authors_qs_added_mass,QS + added mass,author_model,0.347515947,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_30,cycle_mean,phase_offset_deg,30.0,,CT,1,authors_qs_added_mass,QS + added mass,author_model,0.323270603,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_45,cycle_mean,phase_offset_deg,45.0,,CT,1,authors_qs_added_mass,QS + added mass,author_model,0.302133702,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_60,cycle_mean,phase_offset_deg,60.0,,CT,1,authors_qs_added_mass,QS + added mass,author_model,0.28534847,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_75,cycle_mean,phase_offset_deg,75.0,,CT,1,authors_qs_added_mass,QS + added mass,author_model,0.274780054,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_90,cycle_mean,phase_offset_deg,90.0,,CT,1,authors_qs_added_mass,QS + added mass,author_model,0.271050033,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_15_psi_105,cycle_mean,phase_offset_deg,105.0,,CT,1,authors_qs_added_mass,QS + added mass,author_model,0.274780054,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_15,cycle_mean,phase_offset_deg,15.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.212946468,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_30,cycle_mean,phase_offset_deg,30.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.186607232,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_45,cycle_mean,phase_offset_deg,45.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.15937513,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_60,cycle_mean,phase_offset_deg,60.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.133928712,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_75,cycle_mean,phase_offset_deg,75.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.111606957,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_90,cycle_mean,phase_offset_deg,90.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.094195892,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_105,cycle_mean,phase_offset_deg,105.0,,CT,1,authors_6state_ullt,Authors' six-state ULLT,author_model,0.083482038,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
izraelevitz2017_fig14,theta_25_psi_15,cycle_mean,phase_offset_deg,15.0,,CT,1,authors_1state_ullt,Authors' one-state ULLT,author_model,0.208035728,,,,true,docs/forward_flight_large_pitch/reproductions/unified_fluxv_upgrade_20260812/runs/20260812_scherer_fig14_experiment_full/mean_thrust_vs_phase.csv
